date,country,confirmed,deaths,recovered,active,new cases,new deaths,new recovered,region
2020-03-28,US,122069,2934,1072,118063,19793,634,203,Americas
2020-03-28,United Kingdom,27062,1458,151,25453,2843,294,0,Europe
2020-03-29,Canada,6267,63,0,6204,704,3,0,Americas
2020-03-29,France,40708,2611,7226,30871,2603,294,1502,Europe
2020-03-29,Germany,62095,533,9211,52351,4400,100,730,Europe
2020-03-29,Italy,97689,10779,13030,73880,5217,756,646,Europe
2020-03-29,Spain,80110,6803,14709,58598,6875,821,2424,Europe
2020-03-29,US,141205,3561,2665,134979,19136,627,1593,Americas
2020-03-29,United Kingdom,29954,1673,151,28130,2892,215,0,Europe
2020-03-30,Canada,7385,79,0,7306,1118,16,0,Americas
2020-03-30,France,45170,3030,7964,34176,4462,419,738,Europe
2020-03-30,Germany,66885,645,13500,52740,4790,112,4289,Europe
2020-03-30,Italy,101739,11591,14620,75528,4050,812,1590,Europe
2020-03-30,Spain,87956,7716,16780,63460,7846,913,2071,Europe
2020-03-30,US,162707,4381,5644,152682,21502,820,2979,Americas
2020-03-30,United Kingdom,34281,2047,171,32063,4327,374,20,Europe
2020-03-31,Canada,8514,100,0,8414,1129,21,0,Americas
2020-03-31,France,52827,3532,9513,39782,7657,502,1549,Europe
2020-03-31,Germany,71808,775,16100,54933,4923,130,2600,Europe
2020-03-31,Italy,105792,12428,15729,77635,4053,837,1109,Europe
2020-03-31,Spain,95923,8464,19259,68200,7967,748,2479,Europe
2020-03-31,US,188724,5605,7024,176095,26017,1224,1380,Americas
2020-03-31,United Kingdom,38815,2430,179,36206,4534,383,8,Europe
2020-04-01,Canada,9547,108,0,9439,1033,8,0,Americas
2020-04-01,France,57749,4414,11053,42282,4922,882,1540,Europe
2020-04-01,Germany,77872,920,18700,58252,6064,145,2600,Europe
2020-04-01,Italy,110574,13155,16847,80572,4782,727,1118,Europe
2020-04-01,Spain,104118,9387,22647,72084,8195,923,3388,Europe
2020-04-01,US,214205,6846,8474,198885,25481,1241,1450,Americas
2020-04-01,United Kingdom,43789,3101,179,40509,4974,671,0,Europe
2020-04-02,Canada,11271,138,0,11133,1724,30,0,Americas
2020-04-02,France,59929,5398,12548,41983,2180,984,1495,Europe
2020-04-02,Germany,84794,1107,22440,61247,6922,187,3740,Europe
2020-04-02,Italy,115242,13915,18278,83049,4668,760,1431,Europe
2020-04-02,Spain,112065,10348,26743,74974,7947,961,4096,Europe
2020-04-02,US,244610,8432,9001,227177,30405,1586,527,Americas
2020-04-02,United Kingdom,48718,3753,192,44773,4929,652,13,Europe
2020-04-03,Canada,12424,178,0,12246,1153,40,0,Americas
2020-04-03,France,65202,6520,14135,44547,5273,1122,1587,Europe
2020-04-03,Germany,91159,1275,24575,65309,6365,168,2135,Europe
2020-04-03,Italy,119827,14681,19758,85388,4585,766,1480,Europe
2020-04-03,Spain,119199,11198,30513,77488,7134,850,3770,Europe
2020-04-03,US,276547,9747,9707,257093,31937,1315,706,Americas
2020-04-03,United Kingdom,53699,4468,208,49023,4981,715,16,Europe
2020-04-04,Canada,12965,217,0,12748,541,39,0,Americas
2020-04-04,France,69500,7574,15572,46354,4298,1054,1437,Europe
2020-04-04,Germany,96092,1444,26400,68248,4933,169,1825,Europe
2020-04-04,Italy,124632,15362,20996,88274,4805,681,1238,Europe
2020-04-04,Spain,126168,11947,34219,80002,6969,749,3706,Europe
2020-04-04,US,309699,11031,14652,284016,33152,1284,4945,Americas
2020-04-04,United Kingdom,57772,5229,215,52328,4073,761,7,Europe
2020-04-05,Canada,15743,258,0,15485,2778,41,0,Americas
2020-04-05,France,71412,8093,16349,46970,1912,519,777,Europe
2020-04-05,Germany,100123,1584,28700,69839,4031,140,2300,Europe
2020-04-05,Italy,128948,15887,21815,91246,4316,525,819,Europe
2020-04-05,Spain,131646,12641,38080,80925,5478,694,3861,Europe
2020-04-05,US,337573,12470,17448,307655,27874,1439,2796,Americas
2020-04-05,United Kingdom,61422,5875,229,55318,3650,646,14,Europe
2020-04-06,Canada,16550,338,0,16212,807,80,0,Americas
2020-04-06,France,75343,8926,17428,48989,3931,833,1079,Europe
2020-04-06,Germany,103374,1810,28700,72864,3251,226,0,Europe
2020-04-06,Italy,132547,16523,22837,93187,3599,636,1022,Europe
2020-04-06,Spain,136675,13341,40437,82897,5029,700,2357,Europe
2020-04-06,US,367215,14138,19581,333496,29642,1668,2133,Americas
2020-04-06,United Kingdom,66738,6446,287,60005,5316,571,58,Europe
2020-04-07,Canada,17859,374,0,17485,1309,36,0,Americas
2020-04-07,France,79163,10343,19523,49297,3820,1417,2095,Europe
2020-04-07,Germany,107663,2016,36081,69566,4289,206,7381,Europe
2020-04-07,Italy,135586,17127,24392,94067,3039,604,1555,Europe
2020-04-07,Spain,141942,14045,43208,84689,5267,704,2771,Europe
2020-04-07,US,397992,16447,21763,359782,30777,2309,2182,Americas
2020-04-07,United Kingdom,72224,7484,325,64415,5486,1038,38,Europe
2020-04-08,Canada,19128,406,0,18722,1269,32,0,Americas
2020-04-08,France,83057,10887,21452,50718,3894,544,1929,Europe
2020-04-08,Germany,113296,2349,46300,64647,5633,333,10219,Europe
2020-04-08,Italy,139422,17669,26491,95262,3836,542,2099,Europe
2020-04-08,Spain,148220,14792,48021,85407,6278,747,4813,Europe
2020-04-08,US,429686,18563,23559,387564,31694,2116,1796,Americas
2020-04-08,United Kingdom,77387,8520,345,68522,5163,1036,20,Europe
2020-04-09,Canada,20641,502,0,20139,1513,96,0,Americas
2020-04-09,France,87366,12228,23413,51725,4309,1341,1961,Europe
2020-04-09,Germany,118181,2607,52407,63167,4885,258,6107,Europe
2020-04-09,Italy,143626,18279,28470,96877,4204,610,1979,Europe
2020-04-09,Spain,153222,15447,52165,85610,5002,655,4144,Europe
2020-04-09,US,464442,20638,25410,418394,34756,2075,1851,Americas
2020-04-09,United Kingdom,82293,9631,359,72303,4906,1111,14,Europe
2020-04-10,Canada,22046,556,0,21490,1405,54,0,Americas
2020-04-10,France,91738,13215,25195,53328,4372,987,1782,Europe
2020-04-10,Germany,122171,2767,53913,65491,3990,160,1506,Europe
2020-04-10,Italy,147577,18849,30455,98273,3951,570,1985,Europe
2020-04-10,Spain,158273,16081,55668,86524,5051,634,3503,Europe
2020-04-10,US,497943,22731,28790,446422,33501,2093,3380,Americas
2020-04-10,United Kingdom,86660,10784,588,75288,4367,1153,229,Europe
2020-04-11,Canada,23303,653,0,22650,1257,97,0,Americas
2020-04-11,France,94863,13851,26663,54349,3125,636,1468,Europe
2020-04-11,Germany,124908,2736,57400,64772,2737,-31,3487,Europe
2020-04-11,Italy,152271,19468,32534,100269,4694,619,2079,Europe
2020-04-11,Spain,163027,16606,59109,87312,4754,525,3441,Europe
2020-04-11,US,527969,24777,31270,471922,30026,2046,2480,Americas
2020-04-11,United Kingdom,90273,11625,622,78026,3613,841,34,Europe
2020-04-12,Canada,24286,713,0,23573,983,60,0,Americas
2020-04-12,France,121712,14412,27469,79831,26849,561,806,Europe
2020-04-12,Germany,127854,3022,60300,64532,2946,286,2900,Europe
2020-04-12,Italy,156363,19899,34211,102253,4092,431,1677,Europe
2020-04-12,Spain,166831,17209,62391,87231,3804,603,3282,Europe
2020-04-12,US,556522,26548,32988,496986,28553,1771,1718,Americas
2020-04-12,United Kingdom,93812,12311,626,80875,3539,686,4,Europe
2020-04-13,Canada,25667,780,0,24887,1381,67,0,Americas
2020-04-13,France,125394,14986,28001,82407,3682,574,532,Europe
2020-04-13,Germany,130072,3194,64300,62578,2218,172,4000,Europe
2020-04-13,Italy,159516,20465,35435,103616,3153,566,1224,Europe
2020-04-13,Spain,170099,17756,64727,87616,3268,547,2336,Europe
2020-04-13,US,581813,28376,43482,509955,25291,1828,10494,Americas
2020-04-13,United Kingdom,98017,13056,304,84657,4205,745,-322,Europe
2020-04-14,Canada,27022,900,0,26122,1355,120,0,Americas
2020-04-14,France,130365,15731,28805,85829,4971,745,804,Europe
2020-04-14,Germany,131359,3294,68200,59865,1287,100,3900,Europe
2020-04-14,Italy,162488,21067,37130,104291,2972,602,1695,Europe
2020-04-14,Spain,172541,18056,67504,86981,2442,300,2777,Europe
2020-04-14,US,608878,30780,47763,530335,27065,2404,4281,Americas
2020-04-14,United Kingdom,102365,14107,323,87935,4348,1051,19,Europe
2020-04-15,Canada,28196,1007,0,27189,1174,107,0,Americas
2020-04-15,France,133585,17169,30955,85461,3220,1438,2150,Europe
2020-04-15,Germany,134753,3804,72600,58349,3394,510,4400,Europe
2020-04-15,Italy,165155,21645,38092,105418,2667,578,962,Europe
2020-04-15,Spain,177644,18708,70853,88083,5103,652,3349,Europe
2020-04-15,US,637974,33329,52096,552549,29096,2549,4333,Americas
2020-04-15,United Kingdom,107465,14953,368,92144,5100,846,45,Europe
2020-04-16,Canada,30796,1258,0,29538,2600,251,0,Americas
2020-04-16,France,146075,17922,32812,95341,12490,753,1857,Europe
2020-04-16,Germany,137698,4052,77000,56646,2945,248,4400,Europe
2020-04-16,Italy,168941,22170,40164,106607,3786,525,2072,Europe
2020-04-16,Spain,184948,19315,74797,90836,7304,607,3944,Europe
2020-04-16,US,669272,35442,54703,579127,31298,2113,2607,Americas
2020-04-16,United Kingdom,112808,15986,375,96447,5343,1033,7,Europe
2020-04-17,Canada,32801,1355,0,31446,2005,97,0,Americas
2020-04-17,France,148084,18683,34420,94981,2009,761,1608,Europe
2020-04-17,Germany,141397,4352,83114,53931,3699,300,6114,Europe
2020-04-17,Italy,172434,22745,42727,106962,3493,575,2563,Europe
2020-04-17,Spain,190839,20002,74797,96040,5891,687,0,Europe
2020-04-17,US,701996,38056,58545,605395,32724,2614,3842,Americas
2020-04-17,United Kingdom,117798,16923,394,100481,4990,937,19,Europe
2020-04-18,Canada,34343,1400,0,32943,1542,45,0,Americas
2020-04-18,France,148086,19325,35983,92778,2,642,1563,Europe
2020-04-18,Germany,143342,4459,85400,53483,1945,107,2286,Europe
2020-04-18,Italy,175925,23227,44927,107771,3491,482,2200,Europe
2020-04-18,Spain,191726,20043,74797,96886,887,41,0,Europe
2020-04-18,US,730337,40442,64840,625055,28341,2386,6295,Americas
2020-04-18,United Kingdom,122534,18041,414,104079,4736,1118,20,Europe
2020-04-19,Canada,35620,1564,0,34056,1277,164,0,Americas
2020-04-19,France,153011,19720,36578,96713,4925,395,595,Europe
2020-04-19,Germany,145184,4586,88000,52598,1842,127,2600,Europe
2020-04-19,Italy,178972,23660,47055,108257,3047,433,2128,Europe
2020-04-19,Spain,198674,20453,77357,100864,6948,410,2560,Europe
2020-04-19,US,756375,41671,70337,644367,26038,1229,5497,Americas
2020-04-19,United Kingdom,126394,18540,436,107418,3860,499,22,Europe
2020-04-20,Canada,37645,1726,0,35919,2025,162,0,Americas
2020-04-20,France,155393,20267,37409,97717,2382,547,831,Europe
2020-04-20,Germany,147065,4862,91500,50703,1881,276,3500,Europe
2020-04-20,Italy,181228,24114,48877,108237,2256,454,1822,Europe
2020-04-20,Spain,200210,20852,80587,98771,1536,399,3230,Europe
2020-04-20,US,783716,43466,72329,667921,27341,1795,1992,Americas
2020-04-20,United Kingdom,131260,19105,446,111709,4866,565,10,Europe
2020-04-21,Canada,39389,1909,0,37480,1744,183,0,Americas
2020-04-21,France,158168,20798,39181,98189,2775,531,1772,Europe
2020-04-21,Germany,148291,5033,95200,48058,1226,171,3700,Europe
2020-04-21,Italy,183957,24648,51600,107709,2729,534,2723,Europe
2020-04-21,Spain,204178,21282,82514,100382,3968,430,1927,Europe
2020-04-21,US,809318,45923,75204,688191,25602,2457,2875,Americas
2020-04-21,United Kingdom,136035,20278,638,115119,4775,1173,192,Europe
2020-04-22,Canada,41650,2077,0,39573,2261,168,0,Americas
2020-04-22,France,155980,21342,40657,93981,0,544,1476,Europe
2020-04-22,Germany,150648,5279,99400,45969,2357,246,4200,Europe
2020-04-22,Italy,187327,25085,54543,107699,3370,437,2943,Europe
2020-04-22,Spain,208389,21717,85915,100757,4211,435,3401,Europe
2020-04-22,US,837422,48312,77366,711744,28104,2389,2162,Americas
2020-04-22,United Kingdom,141540,21125,683,119732,5505,847,45,Europe
2020-04-23,Canada,43286,2240,0,41046,1636,163,0,Americas
2020-04-23,France,158303,21858,42088,94357,2323,516,1431,Europe
2020-04-23,Germany,153129,5575,103300,44254,2481,296,3900,Europe
2020-04-23,Italy,189973,25549,57576,106848,2646,464,3033,Europe
2020-04-23,Spain,213024,22157,89250,101617,4635,440,3335,Europe
2020-04-23,US,871617,50749,80203,740665,34195,2437,2837,Americas
2020-04-23,United Kingdom,146708,21854,712,124142,5168,729,29,Europe
2020-04-24,Canada,44906,2401,0,42505,1620,161,0,Americas
2020-04-24,France,159952,22248,43493,94211,1649,390,1405,Europe
2020-04-24,Germany,154999,5760,109800,39439,1870,185,6500,Europe
2020-04-24,Italy,192994,25969,60498,106527,3021,420,2922,Europe
2020-04-24,Spain,202990,22524,92355,88111,0,367,3105,Europe
2020-04-24,US,907908,52867,99079,755962,36291,2118,18876,Americas
2020-04-24,United Kingdom,151689,22868,724,128097,4981,1014,12,Europe
2020-04-25,Canada,46358,2570,0,43788,1452,169,0,Americas
2020-04-25,France,161644,22617,44594,94433,1692,369,1101,Europe
2020-04-25,Germany,156513,5877,109800,40836,1514,117,0,Europe
2020-04-25,Italy,195351,26384,63120,105847,2357,415,2622,Europe
2020-04-25,Spain,205905,22902,95708,87295,2915,378,3353,Europe
2020-04-25,US,940829,54517,100372,785940,32921,1650,1293,Americas
2020-04-25,United Kingdom,155453,23712,774,130967,3764,844,50,Europe
2020-04-26,Canada,48020,2686,0,45334,1662,116,0,Americas
2020-04-26,France,162220,22859,44903,94458,576,242,309,Europe
2020-04-26,Germany,157770,5976,112000,39794,1257,99,2200,Europe
2020-04-26,Italy,197675,26644,64928,106103,2324,260,1808,Europe
2020-04-26,Spain,207634,23190,98372,86072,1729,288,2664,Europe
2020-04-26,US,968518,55810,106988,805720,27689,1293,6616,Americas
2020-04-26,United Kingdom,158926,24132,778,134016,3473,420,4,Europe
2020-04-27,Canada,49603,2840,0,46763,1583,154,0,Americas
2020-04-27,France,165963,23296,45513,97154,3743,437,610,Europe
2020-04-27,Germany,158758,6126,114500,38132,988,150,2500,Europe
2020-04-27,Italy,199414,26977,66624,105813,1739,333,1696,Europe
2020-04-27,Spain,209465,23521,100875,85069,1831,331,2503,Europe
2020-04-27,US,990983,57235,111424,822324,22465,1425,4436,Americas
2020-04-27,United Kingdom,163630,24473,807,138350,4704,341,29,Europe
2020-04-28,Canada,51137,2982,0,48155,1534,142,0,Americas
2020-04-28,France,169053,23663,46886,98504,3090,367,1373,Europe
2020-04-28,Germany,159912,6314,117400,36198,1154,188,2900,Europe
2020-04-28,Italy,201505,27359,68941,105205,2091,382,2317,Europe
2020-04-28,Spain,210773,23822,102548,84403,1308,301,1673,Europe
2020-04-28,US,1015518,59454,115936,840128,24535,2219,4512,Americas
2020-04-28,United Kingdom,168357,25386,813,142158,4727,913,6,Europe
2020-04-29,Canada,52852,3154,0,49698,1715,172,0,Americas
2020-04-29,France,166543,24090,48228,94225,0,427,1342,Europe
2020-04-29,Germany,161539,6467,120400,34672,1627,153,3000,Europe
2020-04-29,Italy,203591,27682,71252,104657,2086,323,2311,Europe
2020-04-29,Spain,212917,24275,108947,79695,2144,453,6399,Europe
2020-04-29,US,1043038,61960,120720,860358,27520,2506,4784,Americas
2020-04-29,United Kingdom,173807,26183,857,146767,5450,797,44,Europe
2020-04-30,Canada,54444,3309,0,51135,1592,155,0,Americas
2020-04-30,France,167299,24379,49476,93444,756,289,1248,Europe
2020-04-30,Germany,163009,6623,123500,32886,1470,156,3100,Europe
2020-04-30,Italy,205463,27967,75945,101551,1872,285,4693,Europe
2020-04-30,Spain,213435,24543,112050,76842,518,268,3103,Europe
2020-04-30,US,1072667,64256,153947,854464,29629,2296,33227,Americas
2020-04-30,United Kingdom,178771,26859,859,151053,4964,676,2,Europe
2020-05-01,Canada,56329,3536,0,52793,1885,227,0,Americas
2020-05-01,France,167305,24597,50212,92496,6,218,736,Europe
2020-05-01,Germany,164077,6736,126900,30441,1068,113,3400,Europe
2020-05-01,Italy,207428,28236,78249,100943,1965,269,2304,Europe
2020-05-01,Spain,215216,24543,112050,78623,1781,0,0,Europe
2020-05-01,US,1106829,66125,164015,876689,34162,1869,10068,Americas
2020-05-01,United Kingdom,183501,27601,892,155008,4730,742,33,Europe
2020-05-02,Canada,57912,3683,0,54229,1583,147,0,Americas
2020-05-02,France,168518,24763,50663,93092,1213,166,451,Europe
2020-05-02,Germany,164967,6812,129000,29155,890,76,2100,Europe
2020-05-02,Italy,209328,28710,79914,100704,1900,474,1665,Europe
2020-05-02,Spain,216582,25100,117248,74234,1366,557,5198,Europe
2020-05-02,US,1136024,67681,175382,892961,29195,1556,11367,Americas
2020-05-02,United Kingdom,186731,28223,896,157612,3230,622,4,Europe
2020-05-03,Canada,60490,3794,0,56696,2578,111,0,Americas
2020-05-03,France,168925,24900,50885,93140,407,137,222,Europe
2020-05-03,Germany,165664,6866,130600,28198,697,54,1600,Europe
2020-05-03,Italy,210717,28884,81654,100179,1389,174,1740,Europe
2020-05-03,Spain,217466,25264,118902,73300,884,164,1654,Europe
2020-05-03,US,1161611,68777,180152,912682,25587,1096,4770,Americas
2020-05-03,United Kingdom,189708,28538,901,160269,2977,315,5,Europe
2020-05-04,Canada,61943,4002,0,57941,1453,208,0,Americas
2020-05-04,France,169583,25204,51476,92903,658,304,591,Europe
2020-05-04,Germany,166152,6993,132700,26459,488,127,2100,Europe
2020-05-04,Italy,211938,29079,82879,99980,1221,195,1225,Europe
2020-05-04,Spain,218011,25428,121343,71240,545,164,2441,Europe
2020-05-04,US,1184086,70086,187180,926820,22475,1309,7028,Americas
2020-05-04,United Kingdom,193091,28827,910,163354,3383,289,9,Europe
2020-05-05,Canada,63201,4189,0,59012,1258,187,0,Americas
2020-05-05,France,170687,25537,52842,92308,1104,333,1366,Europe
2020-05-05,Germany,167007,6993,135100,24914,855,0,2400,Europe
2020-05-05,Italy,213013,29315,85231,98467,1075,236,2352,Europe
2020-05-05,Spain,219329,25613,123486,70230,1318,185,2143,Europe
2020-05-05,US,1208271,72393,189791,946087,24185,2307,2611,Americas
2020-05-05,United Kingdom,196780,29520,926,166334,3689,693,16,Europe
2020-05-06,Canada,64680,4365,0,60315,1479,176,0,Americas
2020-05-06,France,174224,25812,54079,94333,3537,275,1237,Europe
2020-05-06,Germany,168162,7275,139900,20987,1155,282,4800,Europe
2020-05-06,Italy,214457,29684,93245,91528,1444,369,8014,Europe
2020-05-06,Spain,220325,25857,126002,68466,996,244,2516,Europe
2020-05-06,US,1233527,74851,189910,968766,25256,2458,119,Americas
2020-05-06,United Kingdom,200616,30172,934,169510,3836,652,8,Europe
2020-05-07,Canada,66187,4540,0,61647,1507,175,0,Americas
2020-05-07,France,174918,25990,55191,93737,694,178,1112,Europe
2020-05-07,Germany,169430,7392,141700,20338,1268,117,1800,Europe
2020-05-07,Italy,215858,29958,96276,89624,1401,274,3031,Europe
2020-05-07,Spain,221447,26070,128511,66866,1122,213,2509,Europe
2020-05-07,US,1261409,76770,195036,989603,27882,1919,5126,Americas
2020-05-07,United Kingdom,204387,30712,970,172705,3771,540,36,Europe
2020-05-08,Canada,67660,4696,0,62964,1473,156,0,Americas
2020-05-08,France,176202,26233,55892,94077,1284,243,701,Europe
2020-05-08,Germany,170588,7510,141700,21378,1158,118,0,Europe
2020-05-08,Italy,217185,30201,99023,87961,1327,243,2747,Europe
2020-05-08,Spain,222857,26299,131148,65410,1410,229,2637,Europe
2020-05-08,US,1288587,78497,198993,1011097,27178,1727,3957,Americas
2020-05-08,United Kingdom,207439,31340,997,175102,3052,628,27,Europe
2020-05-09,Canada,68904,4822,0,64082,1244,126,0,Americas
2020-05-09,France,176782,26313,56148,94321,580,80,256,Europe
2020-05-09,Germany,171324,7549,143300,20475,736,39,1600,Europe
2020-05-09,Italy,218268,30395,103031,84842,1083,194,4008,Europe
2020-05-09,Spain,223578,26478,133952,63148,721,179,2804,Europe
2020-05-09,US,1314320,79976,212534,1021810,25733,1479,13541,Americas
2020-05-09,United Kingdom,209589,31685,1001,176903,2150,345,4,Europe
2020-05-10,Canada,70077,4990,0,65087,1173,168,0,Americas
2020-05-10,France,177094,26383,56327,94384,312,70,179,Europe
2020-05-10,Germany,171879,7569,144400,19910,555,20,1100,Europe
2020-05-10,Italy,219070,30560,105186,83324,802,165,2155,Europe
2020-05-10,Spain,224350,26621,136166,61563,772,143,2214,Europe
2020-05-10,US,1334084,80855,216169,1037060,19764,879,3635,Americas
2020-05-10,United Kingdom,211911,31954,1002,178955,2322,269,1,Europe
2020-05-11,Canada,71250,5114,0,66136,1173,124,0,Americas
2020-05-11,France,177547,26646,56835,94066,453,263,508,Europe
2020-05-11,Germany,172576,7661,145617,19298,697,92,1217,Europe
2020-05-11,Italy,219814,30739,106587,82488,744,179,1401,Europe
2020-05-11,Spain,227436,26744,137139,63553,3086,123,973,Europe
2020-05-11,US,1352962,81868,232733,1038361,18878,1013,16564,Americas
2020-05-11,United Kingdom,215500,32166,1015,182319,3589,212,13,Europe
2020-05-12,Canada,72405,5299,0,67106,1155,185,0,Americas
2020-05-12,France,178349,26994,57898,93457,802,348,1063,Europe
2020-05-12,Germany,173171,7738,147200,18233,595,77,1583,Europe
2020-05-12,Italy,221216,30911,109039,81266,1402,172,2452,Europe
2020-05-12,Spain,228030,26920,138980,62130,594,176,1841,Europe
2020-05-12,US,1375152,83483,230287,1061382,22190,1615,-2446,Americas
2020-05-12,United Kingdom,218895,32797,1023,185075,3395,631,8,Europe
2020-05-13,Canada,73554,5424,0,68130,1149,125,0,Americas
2020-05-13,France,178184,27077,58786,92321,0,83,888,Europe
2020-05-13,Germany,174098,7861,148700,17537,927,123,1500,Europe
2020-05-13,Italy,222104,31106,112541,78457,888,195,3502,Europe
2020-05-13,Spain,228691,27104,140823,60764,661,184,1843,Europe
2020-05-13,US,1396110,85234,243430,1067446,20958,1751,13143,Americas
2020-05-13,United Kingdom,222195,33294,1032,187869,3300,497,9,Europe
2020-05-14,Canada,74767,5591,0,69176,1213,167,0,Americas
2020-05-14,France,178994,27428,59719,91847,810,351,933,Europe
2020-05-14,Germany,174478,7884,150300,16294,380,23,1600,Europe
2020-05-14,Italy,223096,31368,115288,76440,992,262,2747,Europe
2020-05-14,Spain,229540,27321,143374,58845,849,217,2551,Europe
2020-05-14,US,1423727,87008,246414,1090305,27617,1774,2984,Americas
2020-05-14,United Kingdom,224813,33723,1043,190047,2618,429,11,Europe
2020-05-15,Canada,75945,5678,0,70267,1178,87,0,Americas
2020-05-15,France,179630,27532,60562,91536,636,104,843,Europe
2020-05-15,Germany,175233,7897,151597,15739,755,13,1297,Europe
2020-05-15,Italy,223885,31610,120205,72070,789,242,4917,Europe
2020-05-15,Spain,230183,27459,144783,57941,643,138,1409,Europe
2020-05-15,US,1449027,88669,250747,1109611,25300,1661,4333,Americas
2020-05-15,United Kingdom,227334,34108,1047,192179,2521,385,4,Europe
2020-05-16,Canada,77192,5799,0,71393,1247,121,0,Americas
2020-05-16,France,179630,27532,60562,91536,0,0,0,Europe
2020-05-16,Germany,175752,7938,152600,15214,519,41,1003,Europe
2020-05-16,Italy,224760,31763,122810,70187,875,153,2605,Europe
2020-05-16,Spain,230698,27563,146446,56689,515,104,1663,Europe
2020-05-16,US,1474128,89892,268376,1115860,25101,1223,17629,Americas
2020-05-16,United Kingdom,229406,34588,1058,193760,2072,480,11,Europe
2020-05-17,Canada,78318,5902,0,72416,1126,103,0,Americas
2020-05-17,France,179693,28111,61327,90255,63,579,765,Europe
2020-05-17,Germany,176369,7962,154011,14396,617,24,1411,Europe
2020-05-17,Italy,225435,31908,125176,68351,675,145,2366,Europe
2020-05-17,Spain,230698,27563,146446,56689,0,0,0,Europe
2020-05-17,US,1493132,90644,272265,1130223,19004,752,3889,Americas
2020-05-17,United Kingdom,231232,34758,1058,195416,1826,170,0,Europe
2020-05-18,Canada,79397,5959,0,73438,1079,57,0,Americas
2020-05-18,France,180051,28242,61843,89966,358,131,516,Europe
2020-05-18,Germany,176551,8003,155041,13507,182,41,1030,Europe
2020-05-18,Italy,225886,32007,127326,66553,451,99,2150,Europe
2020-05-18,Spain,231606,27709,150376,53521,908,146,3930,Europe
2020-05-18,US,1514901,91414,283178,1140309,21769,770,10913,Americas
2020-05-18,United Kingdom,233809,34918,1090,197801,2577,160,32,Europe
2020-05-19,Canada,80479,6027,0,74452,1082,68,0,Americas
2020-05-19,France,180933,28025,62678,90230,882,-217,835,Europe
2020-05-19,Germany,177778,8081,155681,14016,1227,78,640,Europe
2020-05-19,Italy,226699,32169,129401,65129,813,162,2075,Europe
2020-05-19,Spain,232037,27778,150376,53883,431,69,0,Europe
2020-05-19,US,1535350,92965,289392,1152993,20449,1551,6214,Americas
2020-05-19,United Kingdom,236867,35467,1099,200301,3058,549,9,Europe
2020-05-20,Canada,81561,6149,0,75412,1082,122,0,Americas
2020-05-20,France,181700,28135,63472,90093,767,110,794,Europe
2020-05-20,Germany,178473,8144,156966,13363,695,63,1285,Europe
2020-05-20,Italy,227364,32330,132282,62752,665,161,2881,Europe
2020-05-20,Spain,232555,27888,150376,54291,518,110,0,Europe
2020-05-20,US,1559157,94533,294312,1170312,23807,1568,4920,Americas
2020-05-20,United Kingdom,239579,35837,1116,202626,2712,370,17,Europe
2020-05-21,Canada,82728,6266,0,76462,1167,117,0,Americas
2020-05-21,France,181951,28218,63976,89757,251,83,504,Europe
2020-05-21,Germany,179021,8203,158087,12731,548,59,1121,Europe
2020-05-21,Italy,228006,32486,134560,60960,642,156,2278,Europe
2020-05-21,Spain,233037,27940,150376,54721,482,52,0,Europe
2020-05-21,US,1584512,95756,298418,1190338,25355,1223,4106,Americas
2020-05-21,United Kingdom,242133,36175,1134,204824,2554,338,18,Europe
2020-05-22,Canada,83933,6359,0,77574,1205,93,0,Americas
2020-05-22,France,182354,28292,64327,89735,403,74,351,Europe
2020-05-22,Germany,179710,8228,159064,12418,689,25,977,Europe
2020-05-22,Italy,228658,32616,136720,59322,652,130,2160,Europe
2020-05-22,Spain,234824,28628,150376,55820,1787,688,0,Europe
2020-05-22,US,1608653,97025,350135,1161493,24141,1269,51717,Americas
2020-05-22,United Kingdom,244174,36533,1142,206499,2041,358,8,Europe
2020-05-23,Canada,85137,6465,0,78672,1204,106,0,Americas
2020-05-23,France,182694,28335,64665,89694,340,43,338,Europe
2020-05-23,Germany,179986,8261,159716,12009,276,33,652,Europe
2020-05-23,Italy,229327,32735,138840,57752,669,119,2120,Europe
2020-05-23,Spain,235290,28678,150376,56236,466,50,0,Europe
2020-05-23,US,1630476,98146,361239,1171091,21823,1121,11104,Americas
2020-05-23,United Kingdom,245682,36816,1149,207717,1508,283,7,Europe
2020-05-24,Canada,86092,6533,0,79559,955,68,0,Americas
2020-05-24,France,182709,28370,64735,89604,15,35,70,Europe
2020-05-24,Germany,180328,8283,160281,11764,342,22,565,Europe
2020-05-24,Italy,229858,32785,140479,56594,531,50,1639,Europe
2020-05-24,Spain,235772,28752,150376,56644,482,74,0,Europe
2020-05-24,US,1651289,98754,366736,1185799,20813,608,5497,Americas
2020-05-24,United Kingdom,247037,37257,1151,208629,1355,441,2,Europe
2020-05-25,Canada,87105,6654,0,80451,1013,121,0,Americas
2020-05-25,France,183067,28460,65317,89290,358,90,582,Europe
2020-05-25,Germany,180600,8309,161199,11092,272,26,918,Europe
2020-05-25,Italy,230158,32877,141981,55300,300,92,1502,Europe
2020-05-25,Spain,235400,26834,150376,58190,0,-1918,0,Europe
2020-05-25,US,1670280,99267,379157,1191856,18991,513,12421,Americas
2020-05-25,United Kingdom,248650,37379,1161,210110,1613,122,10,Europe
