date,unit,y,treat
2013-01-01,C18,-0.360762114079821,0
2013-02-01,C18,0.0305650179801793,0
2013-03-01,C18,-0.155985652305272,0
2013-04-01,C18,0.291817536158026,0
2013-05-01,C18,0.145442309442918,0
2013-06-01,C18,0.171599472531932,0
2013-07-01,C18,0.109615768331079,0
2013-08-01,C18,0.069742540696617,0
2013-09-01,C18,0.0729921325505334,0
2013-10-01,C18,0.0686261929168239,0
2013-11-01,C18,-0.224937559057971,0
2013-12-01,C18,-0.348418406953467,0
2014-01-01,C18,-0.134628056054176,0
2014-02-01,C18,-0.193329903341099,0
2014-03-01,C18,0.133850250792192,0
2014-04-01,C18,0.163053001753672,0
2014-05-01,C18,0.100764455421733,0
2014-06-01,C18,0.601220465674539,0
2014-07-01,C18,-0.105014768405124,0
2014-08-01,C18,0.265492278100517,0
2014-09-01,C18,0.0577395596707069,0
2014-10-01,C18,-0.0334909743640965,0
2014-11-01,C18,-0.270233451010625,0
2014-12-01,C18,-0.138628510079896,0
2015-01-01,C18,-0.462712344473428,0
2015-02-01,C18,-0.435919985355988,0
2015-03-01,C18,0.402922762799113,0
2015-04-01,C18,0.031454567302629,0
2015-05-01,C18,0.23827908518629,0
2015-06-01,C18,-0.0329594764416328,0
2015-07-01,C18,0.236351806628216,0
2015-08-01,C18,0.130469033668651,0
2015-09-01,C18,0.205572620127905,0
2015-10-01,C18,0.0646027641969695,0
2015-11-01,C18,-0.414449290008038,0
2015-12-01,C18,-0.23012461796803,0
2010-02-01,C19,0.0664216217681695,0
2010-03-01,C19,0.479439779934887,0
2010-04-01,C19,-0.125949130418312,0
2010-05-01,C19,0.152322290384099,0
2010-06-01,C19,-0.811825341852042,0
2010-07-01,C19,0.532728065506645,0
2010-08-01,C19,-0.258229168601854,0
2010-09-01,C19,0.192633571831876,0
2010-10-01,C19,0.340185088431184,0
2010-11-01,C19,-0.342435923108716,0
2010-12-01,C19,-0.189221259119068,0
2011-01-01,C19,0.367946186100599,0
2011-02-01,C19,-0.126894647800206,0
2011-03-01,C19,0.1059521000416,0
2011-04-01,C19,-0.314951732911432,0
2011-05-01,C19,0.493661776019493,0
2011-06-01,C19,-0.0755447485601701,0
2011-07-01,C19,0.0133537599646312,0
2011-08-01,C19,0.0475944337943703,0
2011-09-01,C19,0.183233061078965,0
2011-10-01,C19,-0.0022950097126264,0
2011-11-01,C19,-0.244187024905366,0
2011-12-01,C19,0.116651578816536,0
2012-01-01,C19,-0.139423850570917,0
2012-02-01,C19,0.251027970941948,0
2012-03-01,C19,0.187830778076751,0
2012-04-01,C19,-0.444198314132239,0
2012-05-01,C19,0.412798832469505,0
2012-06-01,C19,-0.0643296865952196,0
2012-07-01,C19,-0.378349326226649,0
2012-08-01,C19,0.225755835140436,0
2012-09-01,C19,0.0590540848349033,0
2012-10-01,C19,0.3155177572283,0
2012-11-01,C19,-0.264860973057904,0
2012-12-01,C19,-0.107014756485906,0
2013-01-01,C19,0.306342398003768,0
2013-02-01,C19,0.0492033535452583,0
2013-03-01,C19,-0.0014144153210136,0
2013-04-01,C19,-0.200651444905638,0
2013-05-01,C19,0.115073549700527,0
2013-06-01,C19,-0.0424676474018844,0
2013-07-01,C19,0.219543641373696,0
2013-08-01,C19,0.0604060157220871,0
2013-09-01,C19,-0.005129077381297,0
2013-10-01,C19,0.124868655959413,0
2013-11-01,C19,-0.119059779480278,0
2013-12-01,C19,0.0275349701242034,0
2014-01-01,C19,-0.332936021195548,0
2014-02-01,C19,0.172646429870812,0
2014-03-01,C19,-0.155454044318328,0
2014-04-01,C19,0.262519838003128,0
2014-05-01,C19,-0.081051025247409,0
2014-06-01,C19,-0.0530049809945448,0
2014-07-01,C19,0.238713168762946,0
2014-08-01,C19,-0.16580090513205,0
2014-09-01,C19,0.137315416761082,0
2014-10-01,C19,-0.0356310300267202,0
2014-11-01,C19,0.0355011799797822,0
2014-12-01,C19,-0.0314649596110641,0
2015-01-01,C19,-0.151300235108859,0
2015-02-01,C19,-0.0495043457369828,0
2015-03-01,C19,0.125774975702039,0
2015-04-01,C19,0.0876315325594783,0
2015-05-01,C19,0.0036333750256725,0
2015-06-01,C19,0.0388224036379574,0
2015-07-01,C19,0.0736733900882705,0
2015-08-01,C19,-0.0706014516131175,0
2015-09-01,C19,0.167395708963547,0
2015-10-01,C19,0.0119263070162265,0
2015-11-01,C19,0.0701894658743294,0
2015-12-01,C19,-0.146399096620275,0
2010-02-01,C20,0.202021484136281,0
2010-03-01,C20,-0.0537680929595066,0
2010-04-01,C20,0.036994370055913,0
2010-05-01,C20,-0.0757602640838448,0
2010-06-01,C20,0.164842414693608,0
2010-07-01,C20,-0.0753469252362913,0
2010-08-01,C20,-0.0923437236226565,0
2010-09-01,C20,0.0387284151285465,0
2010-10-01,C20,0.331955620055926,0
2010-11-01,C20,-0.147093968756291,0
2010-12-01,C20,-0.0446794229951841,0
2011-01-01,C20,0.107936462551121,0
2011-02-01,C20,-0.0743386226729417,0
2011-03-01,C20,0.244385231179002,0
2011-04-01,C20,-0.0861436079533897,0
2011-05-01,C20,0.0723230078356827,0
2011-06-01,C20,-0.154069706646506,0
2011-07-01,C20,-0.0755915009572532,0
2011-08-01,C20,0.030638336418007,0
2011-09-01,C20,-0.0679858723110058,0
2011-10-01,C20,0.11426861238177,0
2011-11-01,C20,0.23828822814118,0
2011-12-01,C20,-0.1532727651416,0
2012-01-01,C20,-0.277577239983775,0
2012-02-01,C20,0.209377773712588,0
2012-03-01,C20,0.252323980973401,0
2012-04-01,C20,-0.192654993017116,0
2012-05-01,C20,0.290859574772702,0
2012-06-01,C20,-0.207762600189493,0
2012-07-01,C20,-0.116350783106474,0
2012-08-01,C20,0.202462587515256,0
2012-09-01,C20,-0.154497250534438,0
2012-10-01,C20,0.12367048615309,0
2012-11-01,C20,-0.0599564257748271,0
2012-12-01,C20,-0.0039124102198919,0
2013-01-01,C20,-0.211227665382121,0
2013-02-01,C20,0.0951476781620899,0
2013-03-01,C20,0.142283784722129,0
2013-04-01,C20,0.0640858297335485,0
2013-05-01,C20,-0.025884644170751,0
2013-06-01,C20,0.0619312632236504,0
2013-07-01,C20,-0.229591321068245,0
2013-08-01,C20,0.0177613587414216,0
2013-09-01,C20,0.113373012107377,0
2013-10-01,C20,0.0859540095272768,0
2013-11-01,C20,0.154912643304691,0
2013-12-01,C20,-0.0758632590757919,0
2014-01-01,C20,-0.273549003647446,0
2014-02-01,C20,-0.0215983528498849,0
2014-03-01,C20,0.264066084814286,0
2014-04-01,C20,0.166142682459606,0
2014-05-01,C20,-0.0586762866413038,0
2014-06-01,C20,-0.0055753025794382,0
2014-07-01,C20,-0.217924392716395,0
2014-08-01,C20,-0.10008042505952,0
2014-09-01,C20,0.093993897950424,0
2014-10-01,C20,0.102784870918592,0
2014-11-01,C20,-0.0995125820200817,0
2014-12-01,C20,0.151533971385312,0
2015-01-01,C20,-0.351718238339422,0
2015-02-01,C20,-0.0413336802431554,0
2015-03-01,C20,0.326053953625308,0
2015-04-01,C20,0.112812001190461,0
2015-05-01,C20,0.0668551733022857,0
2015-06-01,C20,-0.0416292507785743,0
2015-07-01,C20,-0.029512157742051,0
2015-08-01,C20,-0.0977209122265217,0
2015-09-01,C20,0.0865079458006317,0
2015-10-01,C20,0.0707936292023037,0
2015-11-01,C20,0.0053077679228721,0
2015-12-01,C20,-0.121759570895862,0
2010-02-01,C21,-0.136158955912773,0
2010-03-01,C21,0.33605910201801,0
2010-04-01,C21,-0.0404917091101424,0
2010-05-01,C21,0.115331296347859,0
2010-06-01,C21,0.0519279597904676,0
2010-07-01,C21,0.186138506489423,0
2010-08-01,C21,-0.378487354042847,0
2010-09-01,C21,-0.0185801824279341,0
2010-10-01,C21,0.443368509194667,0
2010-11-01,C21,-0.476516291448283,0
2010-12-01,C21,0.437064464716851,0
2011-01-01,C21,-0.626437062842687,0
2011-02-01,C21,0.43054655005762,0
2011-03-01,C21,0.294982524219217,0
2011-04-01,C21,-0.111039148925922,0
2011-05-01,C21,-0.0394019298512962,0
2011-06-01,C21,0.136150163445882,0
2011-07-01,C21,0.146920909363416,0
2011-08-01,C21,-0.190568763069024,0
2011-09-01,C21,-0.089212078350112,0
2011-10-01,C21,0.304722307274634,0
2011-11-01,C21,-0.0731057486285751,0
2011-12-01,C21,0.102737135689548,0
2012-01-01,C21,-0.685539647958946,0
2012-02-01,C21,0.620793133169218,0
2012-03-01,C21,-0.369410845477224,0
2012-04-01,C21,0.41246068266822,0
2012-05-01,C21,-0.165699877247552,0
2012-06-01,C21,0.0641217299789174,0
2012-07-01,C21,-0.0748978266426059,0
2012-08-01,C21,-0.0608582504857456,0
2012-09-01,C21,-0.0174811884758581,0
2012-10-01,C21,0.0377261333080305,0
2012-11-01,C21,-0.0619285187820484,0
2012-12-01,C21,-0.134692008991841,0
2013-01-01,C21,0.289033628492672,0
2013-02-01,C21,0.0948364486449096,0
2013-03-01,C21,0.178093691198454,0
2013-04-01,C21,-0.0942290333646767,0
2013-05-01,C21,0.121650370201968,0
2013-06-01,C21,-0.0801203912595456,0
2013-07-01,C21,0.0855711062129485,0
2013-08-01,C21,-0.0103017451035781,0
2013-09-01,C21,-0.143496622668676,0
2013-10-01,C21,0.303325369869815,0
2013-11-01,C21,-0.0903390202713261,0
2013-12-01,C21,-0.0076967369206961,0
2014-01-01,C21,-0.163993600080551,0
2014-02-01,C21,0.0239387763045684,0
2014-03-01,C21,0.184479019135081,0
2014-04-01,C21,-0.0653176736743388,0
2014-05-01,C21,0.120444195813302,0
2014-06-01,C21,-0.116431633386868,0
2014-07-01,C21,-0.0389109230891718,0
2014-08-01,C21,-0.0133693483150754,0
2014-09-01,C21,0.0108440275049766,0
2014-10-01,C21,0.145657924041011,0
2014-11-01,C21,-0.101740997892028,0
2014-12-01,C21,0.0737701678812028,0
2015-01-01,C21,-0.140836802629842,0
2015-02-01,C21,-0.132175659406594,0
2015-03-01,C21,0.266506837256912,0
2015-04-01,C21,0.0752295565460654,0
2015-05-01,C21,-0.0462739783298538,0
2015-06-01,C21,0.0366878939418127,0
2015-07-01,C21,-0.039648459946358,0
2015-08-01,C21,-0.067448108427465,0
2015-09-01,C21,0.104382853349122,0
2015-10-01,C21,0.0231361810841468,0
2015-11-01,C21,0.0588703351342872,0
2015-12-01,C21,0.0310954812776645,0
2010-02-01,C23,-0.0143058213748271,0
2010-03-01,C23,0.0306092298023808,0
2010-04-01,C23,-0.151304896518258,0
2010-05-01,C23,0.09502953430475,0
2010-06-01,C23,0.409856875092468,0
2010-07-01,C23,0.046971130932941,0
2010-08-01,C23,-0.462205137072958,0
2010-09-01,C23,0.0632134815293375,0
2010-10-01,C23,-0.519444831089036,0
2010-11-01,C23,-0.0561633928698759,0
2010-12-01,C23,0.199868469580436,0
2011-01-01,C23,0.0421685814389265,0
2011-02-01,C23,0.339743261721533,0
2011-03-01,C23,0.124613205834976,0
2011-04-01,C23,-0.0579022163036331,0
2011-05-01,C23,0.289636863956938,0
2011-06-01,C23,-0.0397410715847109,0
2011-07-01,C23,-0.167548172560373,0
2011-08-01,C23,-0.255098433366816,0
2011-09-01,C23,-0.0352310018610291,0
2011-10-01,C23,-0.156604566879194,0
2011-11-01,C23,0.107299125989845,0
2011-12-01,C23,-0.081810351362777,0
2012-01-01,C23,0.217086462814185,0
2012-02-01,C23,0.0386801288764831,0
2012-03-01,C23,0.0079985004930636,0
2012-04-01,C23,-0.0696286040165894,0
2012-05-01,C23,-0.136297109824278,0
2012-06-01,C23,0.550922726720673,0
2012-07-01,C23,0.0147843601331861,0
2012-08-01,C23,-0.486634459051069,0
2012-09-01,C23,-0.213760269150106,0
2012-10-01,C23,0.181719413033737,0
2012-11-01,C23,-0.347029799638412,0
2012-12-01,C23,0.139184605679674,0
2013-01-01,C23,0.0655053539363211,0
2013-02-01,C23,0.0312251188655832,0
2013-03-01,C23,0.288717357347423,0
2013-04-01,C23,0.307530813512311,0
2013-05-01,C23,-0.278699662095224,0
2013-06-01,C23,0.214912194114321,0
2013-07-01,C23,0.206668305252096,0
2013-08-01,C23,0.222537041717058,0
2013-09-01,C23,-0.27373707490034,0
2013-10-01,C23,-0.0721385454846377,0
2013-11-01,C23,-0.106439639252204,0
2013-12-01,C23,0.341902219976397,0
2014-01-01,C23,-0.0767964562911398,0
2014-02-01,C23,0.0168328263432596,0
2014-03-01,C23,0.0002475889378414,0
2014-04-01,C23,-0.252081646485238,0
2014-05-01,C23,0.0728073328446062,0
2014-06-01,C23,0.242333609735144,0
2014-07-01,C23,0.0280500147594616,0
2014-08-01,C23,-0.413041590814831,0
2014-09-01,C23,-0.754742620812443,0
2014-10-01,C23,-0.183647345506714,0
2014-11-01,C23,0.494966702140347,0
2014-12-01,C23,0.108904961856826,0
2015-01-01,C23,-0.107463933371934,0
2015-02-01,C23,0.174161752072173,0
2015-03-01,C23,0.163327741071012,0
2015-04-01,C23,0.0473193555407114,0
2015-05-01,C23,0.577496850901688,0
2015-06-01,C23,0.160798167949693,0
2015-07-01,C23,-0.196713221986513,0
2015-08-01,C23,-0.32021792668312,0
2015-09-01,C23,-0.2109222303221,0
2015-10-01,C23,0.102553049730123,0
2015-11-01,C23,-0.129946609304002,0
2015-12-01,C23,-0.577083229656902,0
2010-02-01,C25,0.131192562433619,0
2010-03-01,C25,0.149724087014765,0
2010-04-01,C25,0.0992586020060813,0
2010-05-01,C25,0.0889036180051868,0
2010-06-01,C25,0.0782468213127503,0
2010-07-01,C25,0.0644375780516153,0
2010-08-01,C25,-0.265986697396028,0
2010-09-01,C25,-0.207027198113967,0
2010-10-01,C25,0.450812455280273,0
2010-11-01,C25,-0.0798756909383123,0
2010-12-01,C25,-0.0897148312490526,0
2011-01-01,C25,0.0576447444316583,0
2011-02-01,C25,-0.155846628413799,0
2011-03-01,C25,0.315659269723501,0
2011-04-01,C25,0.139083753532541,0
2011-05-01,C25,0.0746476542461929,0
2011-06-01,C25,0.160687930380738,0
2011-07-01,C25,-0.204415363184591,0
2011-08-01,C25,-0.0173104932468764,0
2011-09-01,C25,-0.094163783846243,0
2011-10-01,C25,0.0027214080727953,0
2011-11-01,C25,0.146654523657646,0
2011-12-01,C25,-0.147385474534997,0
2012-01-01,C25,-0.0305077955966429,0
2012-02-01,C25,-0.207723277631705,0
2012-03-01,C25,0.275455271677093,0
2012-04-01,C25,0.0678247427061338,0
2012-05-01,C25,0.190200218444858,0
2012-06-01,C25,-0.0074378181416348,0
2012-07-01,C25,-0.135309123189605,0
2012-08-01,C25,-0.0463832693277588,0
2012-09-01,C25,-0.0389834909399882,0
2012-10-01,C25,0.1061337232869,0
2012-11-01,C25,0.0401232177648509,0
2012-12-01,C25,-0.193706748330671,0
2013-01-01,C25,0.0304666112185661,0
2013-02-01,C25,-0.0018399524520971,0
2013-03-01,C25,0.0462804135916564,0
2013-04-01,C25,0.183761877049458,0
2013-05-01,C25,0.135770053901127,0
2013-06-01,C25,-0.0553506991353245,0
2013-07-01,C25,0.0496389592814035,0
2013-08-01,C25,-0.281590165152765,0
2013-09-01,C25,0.0042248139380891,0
2013-10-01,C25,0.130478566081943,0
2013-11-01,C25,-0.0756848848151712,0
2013-12-01,C25,-0.0042486277099804,0
2014-01-01,C25,0.0359267701959576,0
2014-02-01,C25,-0.346572267105437,0
2014-03-01,C25,0.337057100166071,0
2014-04-01,C25,0.0678647409036417,0
2014-05-01,C25,0.112835447399968,0
2014-06-01,C25,-0.112741483358179,0
2014-07-01,C25,0.0469937099649398,0
2014-08-01,C25,-0.228718643203776,0
2014-09-01,C25,-0.008981718254069,0
2014-10-01,C25,0.0572179975767009,0
2014-11-01,C25,-0.0923203646683532,0
2014-12-01,C25,0.0435550745276778,0
2015-01-01,C25,-0.208369088440849,0
2015-02-01,C25,-0.116285941860002,0
2015-03-01,C25,0.104156414079269,0
2015-04-01,C25,0.142588645451309,0
2015-05-01,C25,0.149960416799272,0
2015-06-01,C25,-0.0258103509411489,0
2015-07-01,C25,0.0044438316280377,0
2015-08-01,C25,-0.196556081418089,0
2015-09-01,C25,0.0382781872128337,0
2015-10-01,C25,-0.0603160564058252,0
2015-11-01,C25,-0.0581336392925955,0
2015-12-01,C25,-0.013237821894271,0
2010-02-01,C26,0.0817288610020999,0
2010-03-01,C26,0.1051608002241,0
2010-04-01,C26,-0.602794941920099,0
2010-05-01,C26,0.0249178398156493,0
2010-06-01,C26,0.196953965105478,0
2010-07-01,C26,0.861948541462388,0
2010-08-01,C26,0.0252515542801444,0
2010-09-01,C26,0.0914750105308144,0
2010-10-01,C26,0.0033841399710024,0
2010-11-01,C26,-0.0064629320386302,0
2010-12-01,C26,0.168814451255001,0
2011-01-01,C26,-0.240040998221316,0
2011-02-01,C26,-0.0803618229416561,0
2011-03-01,C26,0.253727535964684,0
2011-04-01,C26,0.014529944325897,0
2011-05-01,C26,0.110953594310198,0
2011-06-01,C26,0.0204398047035941,0
2011-07-01,C26,-0.0188412741937878,0
2011-08-01,C26,0.102500109457893,0
2011-09-01,C26,0.0082039586962547,0
2011-10-01,C26,-0.0534787049055989,0
2011-11-01,C26,-0.129149074800496,0
2011-12-01,C26,0.139615880811947,0
2012-01-01,C26,-0.344505191159611,0
2012-02-01,C26,0.0338776304753363,0
2012-03-01,C26,0.155742835490296,0
2012-04-01,C26,-0.0915991195877695,0
2012-05-01,C26,0.168933583442307,0
2012-06-01,C26,-0.104133987085207,0
2012-07-01,C26,0.0383503066395114,0
2012-08-01,C26,-0.0825477069509422,0
2012-09-01,C26,-0.0515809394125366,0
2012-10-01,C26,0.153903382216182,0
2012-11-01,C26,-0.0721636939434287,0
2012-12-01,C26,0.0841043476471039,0
2013-01-01,C26,-0.0256669681531125,0
2013-02-01,C26,-0.0509636185916964,0
2013-03-01,C26,0.145138449144731,0
2013-04-01,C26,-0.0353965548820572,0
2013-05-01,C26,0.0883930480380251,0
2013-06-01,C26,-0.136727161508544,0
2013-07-01,C26,-0.0086274023635635,0
2013-08-01,C26,0.135417815462745,0
2013-09-01,C26,0.0061190245938043,0
2013-10-01,C26,0.114575115377797,0
2013-11-01,C26,-0.063709382607799,0
2013-12-01,C26,0.0942740939507622,0
2014-01-01,C26,-0.165122564549465,0
2014-02-01,C26,-0.114975836930938,0
2014-03-01,C26,0.0532926258812605,0
2014-04-01,C26,0.0437182739865634,0
2014-05-01,C26,0.0024604920935722,0
2014-06-01,C26,-0.0796159039549273,0
2014-07-01,C26,-0.0095579269273091,0
2014-08-01,C26,0.0371001371671262,0
2014-09-01,C26,0.0058427620103085,0
2014-10-01,C26,-0.0917707405882009,0
2014-11-01,C26,-0.0182738051379854,0
2014-12-01,C26,-0.0536671551124357,0
2015-01-01,C26,-0.331841850977241,0
2015-02-01,C26,-0.0249453714350452,0
2015-03-01,C26,0.0033856142848272,0
2015-04-01,C26,-0.139994891921429,0
2015-05-01,C26,0.0947868998528634,0
2015-06-01,C26,0.147368718148083,0
2015-07-01,C26,-0.0817355393301273,0
2015-08-01,C26,-0.0030722523097424,0
2015-09-01,C26,0.0909055737901081,0
2015-10-01,C26,-0.111813709864144,0
2015-11-01,C26,-0.0706389410057131,0
2015-12-01,C26,-0.0251396141620415,0
2010-02-01,C27,-0.239453554388691,0
2010-03-01,C27,-0.0029474360860755,0
2010-04-01,C27,0.125855354867339,0
2010-05-01,C27,0.0095044796154999,0
2010-06-01,C27,-0.232814252327395,0
2010-07-01,C27,0.399541364196376,0
2010-08-01,C27,-0.227111100874954,0
2010-09-01,C27,0.218980571746252,0
2010-10-01,C27,0.0152507668401016,0
2010-11-01,C27,0.128186177140908,0
2010-12-01,C27,0.0891624084791633,0
2011-01-01,C27,0.0329014544318227,0
2011-02-01,C27,-0.15586666808254,0
2011-03-01,C27,0.127985320304353,0
2011-04-01,C27,-0.205076839649612,0
2011-05-01,C27,0.111719539302115,0
2011-06-01,C27,0.258526999970297,0
2011-07-01,C27,-0.434038962021145,0
2011-08-01,C27,0.401429528779163,0
2011-09-01,C27,-0.0961600785972561,0
2011-10-01,C27,0.119170227063497,0
2011-11-01,C27,-0.009136830941987,0
2011-12-01,C27,0.106429168836829,0
2012-01-01,C27,0.0281632603965978,0
2012-02-01,C27,-0.0071007910311369,0
2012-03-01,C27,0.0937405723866114,0
2012-04-01,C27,0.0177419997100383,0
2012-05-01,C27,0.000803362365211,0
2012-06-01,C27,-0.144978659483959,0
2012-07-01,C27,-0.216584650513989,0
2012-08-01,C27,0.079682589845536,0
2012-09-01,C27,0.101813782812776,0
2012-10-01,C27,0.121892467812792,0
2012-11-01,C27,0.128067944589077,0
2012-12-01,C27,0.263398617443935,0
2013-01-01,C27,-0.175140489430586,0
2013-02-01,C27,-0.0101811567157917,0
2013-03-01,C27,0.234505829652061,0
2013-04-01,C27,-0.117074967449787,0
2013-05-01,C27,0.0330627079626691,0
2013-06-01,C27,-0.0538230856139368,0
2013-07-01,C27,-0.0143036647276933,0
2013-08-01,C27,0.0079558125237788,0
2013-09-01,C27,0.0597573139952612,0
2013-10-01,C27,-0.0529184198827082,0
2013-11-01,C27,0.278921564503863,0
2013-12-01,C27,0.0149877009504422,0
2014-01-01,C27,0.122873813789749,0
2014-02-01,C27,-0.119319445477116,0
2014-03-01,C27,-0.0326527841991719,0
2014-04-01,C27,-0.010840183674043,0
2014-05-01,C27,-0.108238560140395,0
2014-06-01,C27,0.0396081104505939,0
2014-07-01,C27,0.0732567012314043,0
2014-08-01,C27,-0.201974762742257,0
2014-09-01,C27,0.0198834529050345,0
2014-10-01,C27,-3.41259066409805e-05,0
2014-11-01,C27,-0.184315617574496,0
2014-12-01,C27,-0.140926344825616,0
2015-01-01,C27,-0.388196928052212,0
2015-02-01,C27,-0.0465618030829429,0
2015-03-01,C27,0.0693690972711529,0
2015-04-01,C27,0.0520867466447843,0
2015-05-01,C27,0.104285657436725,0
2015-06-01,C27,0.0754447864073722,0
2015-07-01,C27,-0.179425457291746,0
2015-08-01,C27,-0.306608610403472,0
2015-09-01,C27,-0.0630737180771863,0
2015-10-01,C27,0.361614322601738,0
2015-11-01,C27,-0.0924621049009975,0
2015-12-01,C27,-0.0015194205316824,0
2010-02-01,C28,-0.239186127158945,0
2010-03-01,C28,0.344249977657028,0
2010-04-01,C28,0.026582782608652,0
2010-05-01,C28,-0.0439132263502886,0
2010-06-01,C28,0.182590833315929,0
2010-07-01,C28,-0.240137893322879,0
2010-08-01,C28,-0.203271824304894,0
2010-09-01,C28,0.0716135596872149,0
2010-10-01,C28,0.256027738667047,0
2010-11-01,C28,0.0203471237066264,0
2010-12-01,C28,0.130290235628993,0
2011-01-01,C28,-0.155221021315699,0
2011-02-01,C28,0.0859658991529608,0
2011-03-01,C28,0.0999595020493356,0
2011-04-01,C28,0.0025239173218176,0
2011-05-01,C28,0.0422012831525134,0
2011-06-01,C28,-0.113531775311566,0
2011-07-01,C28,0.10878003305754,0
2011-08-01,C28,-0.0831201309682204,0
2011-09-01,C28,-0.031539029572917,0
2011-10-01,C28,0.0415441877345675,0
2011-11-01,C28,-0.0746806279880223,0
2011-12-01,C28,-0.0076304377524074,0
2012-01-01,C28,-0.0265037977730325,0
2012-02-01,C28,0.0736220182243468,0
2012-03-01,C28,0.303955579680338,0
2012-04-01,C28,-0.012869175370092,0
2012-05-01,C28,-0.243867022635436,0
2012-06-01,C28,-0.155908391898644,0
2012-07-01,C28,-0.0357731068497245,0
2012-08-01,C28,0.151828270097193,0
2012-09-01,C28,0.281768812661465,0
2012-10-01,C28,-0.0466353859896538,0
2012-11-01,C28,-0.210214360101467,0
2012-12-01,C28,0.541378500410422,0
2013-01-01,C28,-0.694721468625029,0
2013-02-01,C28,-0.0155884361093346,0
2013-03-01,C28,0.118580855519377,0
2013-04-01,C28,-0.141261464809818,0
2013-05-01,C28,0.0304846553338285,0
2013-06-01,C28,0.0263561272225825,0
2013-07-01,C28,0.0460042581704263,0
2013-08-01,C28,-0.0597602222350408,0
2013-09-01,C28,-0.132389969563791,0
2013-10-01,C28,0.556790177117991,0
2013-11-01,C28,-0.356966081351862,0
2013-12-01,C28,0.0484716140581565,0
2014-01-01,C28,-0.0641285963332354,0
2014-02-01,C28,-0.0819303992026388,0
2014-03-01,C28,0.430083055594734,0
2014-04-01,C28,-0.0744699391842252,0
2014-05-01,C28,0.0699784947283595,0
2014-06-01,C28,-0.280433261981703,0
2014-07-01,C28,0.0729069777798808,0
2014-08-01,C28,0.121389691945238,0
2014-09-01,C28,-0.0376760387640163,0
2014-10-01,C28,-0.107831170339286,0
2014-11-01,C28,0.204155772395723,0
2014-12-01,C28,0.105500486606156,0
2015-01-01,C28,-0.477944650387023,0
2015-02-01,C28,0.0361821052731441,0
2015-03-01,C28,0.251872615645212,0
2015-04-01,C28,-0.187245043817614,0
2015-05-01,C28,-0.0593762150177621,0
2015-06-01,C28,0.122120612080273,0
2015-07-01,C28,-0.0688667292481959,0
2015-08-01,C28,0.103854125724099,0
2015-09-01,C28,-0.0063849991757543,0
2015-10-01,C28,-0.187247987775284,0
2015-11-01,C28,0.0581301607383846,0
2015-12-01,C28,0.051078655683896,0
2010-02-01,C29,0.0089985820960816,0
2010-03-01,C29,0.0896264317142466,0
2010-04-01,C29,-0.182853091488446,0
2010-05-01,C29,-0.0300297504033669,0
2010-06-01,C29,-0.0275477705369402,0
2010-07-01,C29,0.0085315900941793,0
2010-08-01,C29,-0.0801770752531157,0
2010-09-01,C29,-0.0037858866693412,0
2010-10-01,C29,0.206199328565707,0
2010-11-01,C29,0.208080232697649,0
2010-12-01,C29,0.0528512350795669,0
2011-01-01,C29,-0.0817332121935808,0
2011-02-01,C29,-0.0421479985879243,0
2011-03-01,C29,0.15645142051895,0
2011-04-01,C29,-0.230161273877245,0
2011-05-01,C29,0.0450952108996665,0
2011-06-01,C29,-0.0219547384598231,0
2011-07-01,C29,0.0418676096063066,0
2011-08-01,C29,0.189946454702012,0
2011-09-01,C29,-0.0287874676563957,0
2011-10-01,C29,0.0877208625505874,0
2011-11-01,C29,-0.112032035995283,0
2011-12-01,C29,0.140829976002644,0
2012-01-01,C29,-0.110596003682917,0
2012-02-01,C29,-0.115776859390216,0
2012-03-01,C29,0.123420357507046,0
2012-04-01,C29,-0.180997491813526,0
2012-05-01,C29,0.0224068574515783,0
2012-06-01,C29,-0.0250211631969304,0
2012-07-01,C29,0.0130371480592988,0
2012-08-01,C29,0.060634419731616,0
2012-09-01,C29,-0.0258792421735148,0
2012-10-01,C29,0.0701429362501269,0
2012-11-01,C29,0.0498883796228,0
2012-12-01,C29,0.0644703182987687,0
2013-01-01,C29,0.388000974344976,0
2013-02-01,C29,-0.0633788241065503,0
2013-03-01,C29,0.0371007201190814,0
2013-04-01,C29,-0.0306546699423258,0
2013-05-01,C29,-0.0883150623345514,0
2013-06-01,C29,-0.0017567388746613,0
2013-07-01,C29,0.0084789414761932,0
2013-08-01,C29,0.128613498932852,0
2013-09-01,C29,-0.129871838162575,0
2013-10-01,C29,0.103106715922038,0
2013-11-01,C29,-0.0329984048979952,0
2013-12-01,C29,0.094131218050693,0
2014-01-01,C29,-0.355748609294404,0
2014-02-01,C29,-0.0726183946179955,0
2014-03-01,C29,-0.0464280201792659,0
2014-04-01,C29,-0.0659960666092303,0
2014-05-01,C29,-0.0095750468201076,0
2014-06-01,C29,-0.090764151702448,0
2014-07-01,C29,0.0768418003061244,0
2014-08-01,C29,-0.0695830112471896,0
2014-09-01,C29,-0.0414973247796837,0
2014-10-01,C29,0.066772742982959,0
2014-11-01,C29,-0.111635667006948,0
2014-12-01,C29,0.238517868844534,0
2015-01-01,C29,-0.153901903536973,0
2015-02-01,C29,-0.15166403519989,0
2015-03-01,C29,0.011952186158851,0
2015-04-01,C29,-0.0094779596112868,0
2015-05-01,C29,0.0348047779480858,0
