ID,date,first_date,last_date,introuble,connection,type,bid_itp,ask_itp,mid_itp,connected,year,prc_log,panic,time,treat_a,treat_c
20,1906-08-03,1905-01-27,1909-12-31,0,3.0,connected,1390.666666666667,1425.0,1407.8334,1.0,1906.0,7.249807357788086,0.0,53.0,0.0,0.0
20,1906-08-06,1905-01-27,1909-12-31,0,3.0,connected,1390.166666666667,1425.0,1407.5834,1.0,1906.0,7.249629497528076,0.0,54.0,0.0,0.0
20,1906-08-08,1905-01-27,1909-12-31,0,3.0,connected,1389.8333333333335,1425.0,1407.4166,1.0,1906.0,7.249511241912842,0.0,55.0,0.0,0.0
20,1906-08-10,1905-01-27,1909-12-31,0,3.0,connected,1389.5,1425.0,1407.25,1.0,1906.0,7.249392509460449,0.0,56.0,0.0,0.0
20,1906-08-13,1905-01-27,1909-12-31,0,3.0,connected,1389.0,1425.0,1407.0,1.0,1906.0,7.249215126037598,0.0,57.0,0.0,0.0
20,1906-08-15,1905-01-27,1909-12-31,0,3.0,connected,1388.666666666667,1425.0,1406.8334,1.0,1906.0,7.249096393585205,0.0,58.0,0.0,0.0
20,1906-08-17,1905-01-27,1909-12-31,0,3.0,connected,1388.3333333333335,1425.0,1406.6666,1.0,1906.0,7.248978137969971,0.0,59.0,0.0,0.0
20,1906-08-22,1905-01-27,1909-12-31,0,3.0,connected,1387.5,1425.0,1406.25,1.0,1906.0,7.248682022094727,0.0,60.0,0.0,0.0
20,1906-08-24,1905-01-27,1909-12-31,0,3.0,connected,1387.166666666667,1425.0,1406.0834,1.0,1906.0,7.248563289642334,0.0,61.0,0.0,0.0
20,1906-08-27,1905-01-27,1909-12-31,0,3.0,connected,1386.666666666667,1425.0,1405.8334,1.0,1906.0,7.248385429382324,0.0,62.0,0.0,0.0
20,1906-08-29,1905-01-27,1909-12-31,0,3.0,connected,1386.3333333333335,1425.0,1405.6666,1.0,1906.0,7.24826717376709,0.0,63.0,0.0,0.0
20,1906-08-31,1905-01-27,1909-12-31,0,3.0,connected,1386.0,1425.0,1405.5,1.0,1906.0,7.248148441314697,0.0,64.0,0.0,0.0
20,1906-09-03,1905-01-27,1909-12-31,0,3.0,connected,1385.5,1425.0,1405.25,1.0,1906.0,7.2479705810546875,0.0,65.0,0.0,0.0
20,1906-09-05,1905-01-27,1909-12-31,0,3.0,connected,1385.166666666667,1425.0,1405.0834,1.0,1906.0,7.247851848602295,0.0,66.0,0.0,0.0
20,1906-09-07,1905-01-27,1909-12-31,0,3.0,connected,1384.8333333333335,1425.0,1404.9166,1.0,1906.0,7.247733116149902,0.0,67.0,0.0,0.0
20,1906-09-10,1905-01-27,1909-12-31,0,3.0,connected,1384.3333333333335,1425.0,1404.6666,1.0,1906.0,7.247555255889893,0.0,68.0,0.0,0.0
20,1906-09-12,1905-01-27,1909-12-31,0,3.0,connected,1384.0,1425.0,1404.5,1.0,1906.0,7.2474365234375,0.0,69.0,0.0,0.0
20,1906-09-14,1905-01-27,1909-12-31,0,3.0,connected,1383.666666666667,1425.0,1404.3334,1.0,1906.0,7.247317790985107,0.0,70.0,0.0,0.0
20,1906-09-17,1905-01-27,1909-12-31,0,3.0,connected,1383.166666666667,1425.0,1404.0834,1.0,1906.0,7.247139930725098,0.0,71.0,0.0,0.0
20,1906-09-19,1905-01-27,1909-12-31,0,3.0,connected,1382.8333333333335,1425.0,1403.9166,1.0,1906.0,7.247021198272705,0.0,72.0,0.0,0.0
20,1906-09-21,1905-01-27,1909-12-31,0,3.0,connected,1382.5,1425.0,1403.75,1.0,1906.0,7.2469024658203125,0.0,73.0,0.0,0.0
20,1906-09-24,1905-01-27,1909-12-31,0,3.0,connected,1382.0,1425.0,1403.5,1.0,1906.0,7.246724605560303,0.0,74.0,0.0,0.0
20,1906-09-26,1905-01-27,1909-12-31,0,3.0,connected,1381.666666666667,1425.0,1403.3334,1.0,1906.0,7.24660587310791,0.0,75.0,0.0,0.0
20,1906-09-28,1905-01-27,1909-12-31,0,3.0,connected,1381.3333333333335,1425.0,1403.1666,1.0,1906.0,7.246486663818359,0.0,76.0,0.0,0.0
20,1906-10-01,1905-01-27,1909-12-31,0,3.0,connected,1380.8333333333335,1425.0,1402.9166,1.0,1906.0,7.24630880355835,0.0,77.0,0.0,0.0
20,1906-10-03,1905-01-27,1909-12-31,0,3.0,connected,1380.5,1425.0,1402.75,1.0,1906.0,7.246190071105957,0.0,78.0,0.0,0.0
20,1906-10-05,1905-01-27,1909-12-31,0,3.0,connected,1380.166666666667,1425.0,1402.5834,1.0,1906.0,7.246070861816406,0.0,79.0,0.0,0.0
20,1906-10-08,1905-01-27,1909-12-31,0,3.0,connected,1379.666666666667,1425.0,1402.3334,1.0,1906.0,7.2458930015563965,0.0,80.0,0.0,0.0
20,1906-10-10,1905-01-27,1909-12-31,0,3.0,connected,1379.3333333333335,1425.0,1402.1666,1.0,1906.0,7.245773792266846,0.0,81.0,0.0,0.0
20,1906-10-12,1905-01-27,1909-12-31,0,3.0,connected,1379.0,1425.0,1402.0,1.0,1906.0,7.245655059814453,0.0,82.0,0.0,0.0
20,1906-10-15,1905-01-27,1909-12-31,0,3.0,connected,1378.5,1425.0,1401.75,1.0,1906.0,7.245476722717285,0.0,83.0,0.0,0.0
20,1906-10-17,1905-01-27,1909-12-31,0,3.0,connected,1378.166666666667,1425.0,1401.5834,1.0,1906.0,7.245357990264893,0.0,84.0,0.0,0.0
20,1906-10-19,1905-01-27,1909-12-31,0,3.0,connected,1377.8333333333335,1425.0,1401.4166,1.0,1906.0,7.245238780975342,0.0,85.0,0.0,0.0
20,1906-10-22,1905-01-27,1909-12-31,0,3.0,connected,1377.3333333333335,1425.0,1401.1666,1.0,1906.0,7.245060443878174,0.0,86.0,0.0,0.0
20,1906-10-24,1905-01-27,1909-12-31,0,3.0,connected,1377.0,1425.0,1401.0,1.0,1906.0,7.244941711425781,0.0,87.0,0.0,0.0
20,1906-10-26,1905-01-27,1909-12-31,0,3.0,connected,1376.666666666667,1425.0,1400.8334,1.0,1906.0,7.2448225021362305,0.0,88.0,0.0,0.0
20,1906-10-29,1905-01-27,1909-12-31,0,3.0,connected,1376.166666666667,1425.0,1400.5834,1.0,1906.0,7.2446441650390625,0.0,89.0,0.0,0.0
20,1906-10-31,1905-01-27,1909-12-31,0,3.0,connected,1375.8333333333335,1425.0,1400.4166,1.0,1906.0,7.244524955749512,0.0,90.0,0.0,0.0
20,1906-11-02,1905-01-27,1909-12-31,0,3.0,connected,1375.5,1425.0,1400.25,1.0,1906.0,7.244406223297119,0.0,91.0,0.0,0.0
20,1906-11-05,1905-01-27,1909-12-31,0,3.0,connected,1375.0,1400.0,1387.5,1.0,1906.0,7.235259056091309,0.0,92.0,0.0,0.0
20,1906-11-09,1905-01-27,1909-12-31,0,3.0,connected,1375.0,1400.0,1387.5,1.0,1906.0,7.235259056091309,0.0,93.0,0.0,0.0
20,1906-11-12,1905-01-27,1909-12-31,0,3.0,connected,1375.0,1400.0,1387.5,1.0,1906.0,7.235259056091309,0.0,94.0,0.0,0.0
20,1906-11-14,1905-01-27,1909-12-31,0,3.0,connected,1375.0,1400.0,1387.5,1.0,1906.0,7.235259056091309,0.0,95.0,0.0,0.0
20,1906-11-16,1905-01-27,1909-12-31,0,3.0,connected,1375.0,1400.0,1387.5,1.0,1906.0,7.235259056091309,0.0,96.0,0.0,0.0
20,1906-11-19,1905-01-27,1909-12-31,0,3.0,connected,1375.0,1400.0,1387.5,1.0,1906.0,7.235259056091309,0.0,97.0,0.0,0.0
20,1906-11-21,1905-01-27,1909-12-31,0,3.0,connected,1375.0,1400.0,1387.5,1.0,1906.0,7.235259056091309,0.0,98.0,0.0,0.0
20,1906-11-23,1905-01-27,1909-12-31,0,3.0,connected,1375.0,1400.0,1387.5,1.0,1906.0,7.235259056091309,0.0,99.0,0.0,0.0
20,1906-11-26,1905-01-27,1909-12-31,0,3.0,connected,1375.0,1400.0,1387.5,1.0,1906.0,7.235259056091309,0.0,100.0,0.0,0.0
20,1906-11-28,1905-01-27,1909-12-31,0,3.0,connected,1375.0,1400.0,1387.5,1.0,1906.0,7.235259056091309,0.0,101.0,0.0,0.0
20,1906-12-03,1905-01-27,1909-12-31,0,3.0,connected,1350.0,1390.0,1370.0,1.0,1906.0,7.2225661277771,0.0,102.0,0.0,0.0
20,1906-12-05,1905-01-27,1909-12-31,0,3.0,connected,1350.0,1390.0,1370.0,1.0,1906.0,7.2225661277771,0.0,103.0,0.0,0.0
20,1906-12-07,1905-01-27,1909-12-31,0,3.0,connected,1350.0,1390.0,1370.0,1.0,1906.0,7.2225661277771,0.0,104.0,0.0,0.0
20,1906-12-10,1905-01-27,1909-12-31,0,3.0,connected,1350.0,1390.0,1370.0,1.0,1906.0,7.2225661277771,0.0,105.0,0.0,0.0
20,1906-12-12,1905-01-27,1909-12-31,0,3.0,connected,1350.0,1390.0,1370.0,1.0,1906.0,7.2225661277771,0.0,106.0,0.0,0.0
20,1906-12-14,1905-01-27,1909-12-31,0,3.0,connected,1350.0,1390.0,1370.0,1.0,1906.0,7.2225661277771,0.0,107.0,0.0,0.0
20,1906-12-17,1905-01-27,1909-12-31,0,3.0,connected,1350.0,1390.0,1370.0,1.0,1906.0,7.2225661277771,0.0,108.0,0.0,0.0
20,1906-12-19,1905-01-27,1909-12-31,0,3.0,connected,1350.0,1390.0,1370.0,1.0,1906.0,7.2225661277771,0.0,109.0,0.0,0.0
20,1906-12-21,1905-01-27,1909-12-31,0,3.0,connected,1350.0,1390.0,1370.0,1.0,1906.0,7.2225661277771,0.0,110.0,0.0,0.0
20,1906-12-24,1905-01-27,1909-12-31,0,3.0,connected,1350.0,1390.0,1370.0,1.0,1906.0,7.2225661277771,0.0,111.0,0.0,0.0
20,1906-12-28,1905-01-27,1909-12-31,0,3.0,connected,1350.0,1390.0,1370.0,1.0,1906.0,7.2225661277771,0.0,112.0,0.0,0.0
20,1907-01-07,1905-01-27,1909-12-31,0,3.0,connected,1350.0,1390.0,1370.0,1.0,1907.0,7.2225661277771,0.0,113.0,0.0,0.0
20,1907-01-09,1905-01-27,1909-12-31,0,3.0,connected,1320.0,1340.0,1330.0,1.0,1907.0,7.192934036254883,0.0,114.0,0.0,0.0
20,1907-01-11,1905-01-27,1909-12-31,0,3.0,connected,1320.0,1340.0,1330.0,1.0,1907.0,7.192934036254883,0.0,115.0,0.0,0.0
20,1907-01-14,1905-01-27,1909-12-31,0,3.0,connected,1320.0,1340.0,1330.0,1.0,1907.0,7.192934036254883,0.0,116.0,0.0,0.0
20,1907-01-16,1905-01-27,1909-12-31,0,3.0,connected,1320.0,1340.0,1330.0,1.0,1907.0,7.192934036254883,0.0,117.0,0.0,0.0
20,1907-01-18,1905-01-27,1909-12-31,0,3.0,connected,1320.0,1340.0,1330.0,1.0,1907.0,7.192934036254883,0.0,118.0,0.0,0.0
20,1907-01-21,1905-01-27,1909-12-31,0,3.0,connected,1320.0,1340.0,1330.0,1.0,1907.0,7.192934036254883,0.0,119.0,0.0,0.0
20,1907-01-23,1905-01-27,1909-12-31,0,3.0,connected,1320.0,1340.0,1330.0,1.0,1907.0,7.192934036254883,0.0,120.0,0.0,0.0
20,1907-01-25,1905-01-27,1909-12-31,0,3.0,connected,1320.0,1340.0,1330.0,1.0,1907.0,7.192934036254883,0.0,121.0,0.0,0.0
20,1907-01-28,1905-01-27,1909-12-31,0,3.0,connected,1320.0,1340.0,1330.0,1.0,1907.0,7.192934036254883,0.0,122.0,0.0,0.0
20,1907-01-30,1905-01-27,1909-12-31,0,3.0,connected,1320.0,1335.0,1327.5,1.0,1907.0,7.1910529136657715,0.0,123.0,0.0,0.0
20,1907-02-01,1905-01-27,1909-12-31,0,3.0,connected,1320.0,1340.0,1330.0,1.0,1907.0,7.192934036254883,0.0,124.0,0.0,0.0
20,1907-02-04,1905-01-27,1909-12-31,0,3.0,connected,1320.0,1335.0,1327.5,1.0,1907.0,7.1910529136657715,0.0,125.0,0.0,0.0
20,1907-02-06,1905-01-27,1909-12-31,0,3.0,connected,1320.0,1335.0,1327.5,1.0,1907.0,7.1910529136657715,0.0,126.0,0.0,0.0
20,1907-02-08,1905-01-27,1909-12-31,0,3.0,connected,1320.0,1335.0,1327.5,1.0,1907.0,7.1910529136657715,0.0,127.0,0.0,0.0
20,1907-02-11,1905-01-27,1909-12-31,0,3.0,connected,1320.0,1335.0,1327.5,1.0,1907.0,7.1910529136657715,0.0,128.0,0.0,0.0
20,1907-02-15,1905-01-27,1909-12-31,0,3.0,connected,1320.0,1335.0,1327.5,1.0,1907.0,7.1910529136657715,0.0,129.0,0.0,0.0
20,1907-02-18,1905-01-27,1909-12-31,0,3.0,connected,1320.0,1335.0,1327.5,1.0,1907.0,7.1910529136657715,0.0,130.0,0.0,0.0
20,1907-02-20,1905-01-27,1909-12-31,0,3.0,connected,1310.0,1330.0,1320.0,1.0,1907.0,7.185387134552002,0.0,131.0,0.0,0.0
20,1907-02-22,1905-01-27,1909-12-31,0,3.0,connected,1310.0,1330.0,1320.0,1.0,1907.0,7.185387134552002,0.0,132.0,0.0,0.0
20,1907-02-27,1905-01-27,1909-12-31,0,3.0,connected,1310.0,1330.0,1320.0,1.0,1907.0,7.185387134552002,0.0,133.0,0.0,0.0
20,1907-03-01,1905-01-27,1909-12-31,0,3.0,connected,1300.0,1320.0,1310.0,1.0,1907.0,7.1777825355529785,0.0,134.0,0.0,0.0
20,1907-03-04,1905-01-27,1909-12-31,0,3.0,connected,1300.0,1320.0,1310.0,1.0,1907.0,7.1777825355529785,0.0,135.0,0.0,0.0
20,1907-03-06,1905-01-27,1909-12-31,0,3.0,connected,1300.0,1320.0,1310.0,1.0,1907.0,7.1777825355529785,0.0,136.0,0.0,0.0
20,1907-03-08,1905-01-27,1909-12-31,0,3.0,connected,1300.0,1320.0,1310.0,1.0,1907.0,7.1777825355529785,0.0,137.0,0.0,0.0
20,1907-03-11,1905-01-27,1909-12-31,0,3.0,connected,1289.2857142857247,1310.0,1299.6428,1.0,1907.0,7.169844627380371,0.0,138.0,0.0,0.0
20,1907-03-13,1905-01-27,1909-12-31,0,3.0,connected,1282.142857142855,1310.0,1296.0714,1.0,1907.0,7.167092800140381,0.0,139.0,0.0,0.0
20,1907-03-15,1905-01-27,1909-12-31,0,3.0,connected,1275.0,1300.0,1287.5,1.0,1907.0,7.160457611083984,0.0,140.0,0.0,0.0
20,1907-03-18,1905-01-27,1909-12-31,0,3.0,connected,1275.0,1300.0,1287.5,1.0,1907.0,7.160457611083984,0.0,141.0,0.0,0.0
20,1907-03-20,1905-01-27,1909-12-31,0,3.0,connected,1275.0,1300.0,1287.5,1.0,1907.0,7.160457611083984,0.0,142.0,0.0,0.0
20,1907-03-22,1905-01-27,1909-12-31,0,3.0,connected,1275.0,1300.0,1287.5,1.0,1907.0,7.160457611083984,0.0,143.0,0.0,0.0
20,1907-03-25,1905-01-27,1909-12-31,0,3.0,connected,1275.0,1300.0,1287.5,1.0,1907.0,7.160457611083984,0.0,144.0,0.0,0.0
20,1907-03-27,1905-01-27,1909-12-31,0,3.0,connected,1275.0,1300.0,1287.5,1.0,1907.0,7.160457611083984,0.0,145.0,0.0,0.0
20,1907-03-29,1905-01-27,1909-12-31,0,3.0,connected,1275.0,1300.0,1287.5,1.0,1907.0,7.160457611083984,0.0,146.0,0.0,0.0
20,1907-04-01,1905-01-27,1909-12-31,0,3.0,connected,1275.0,1300.0,1287.5,1.0,1907.0,7.160457611083984,0.0,147.0,0.0,0.0
20,1907-04-03,1905-01-27,1909-12-31,0,3.0,connected,1275.0,1300.0,1287.5,1.0,1907.0,7.160457611083984,0.0,148.0,0.0,0.0
20,1907-04-05,1905-01-27,1909-12-31,0,3.0,connected,1275.0,1300.0,1287.5,1.0,1907.0,7.160457611083984,0.0,149.0,0.0,0.0
20,1907-04-08,1905-01-27,1909-12-31,0,3.0,connected,1272.5892857142862,1300.0,1286.2947,1.0,1907.0,7.159521102905273,0.0,150.0,0.0,0.0
20,1907-04-10,1905-01-27,1909-12-31,0,3.0,connected,1270.9821428571431,1300.0,1285.4911,1.0,1907.0,7.158895969390869,0.0,151.0,0.0,0.0
20,1907-04-12,1905-01-27,1909-12-31,0,3.0,connected,1269.375,1300.0,1284.6875,1.0,1907.0,7.158270835876465,0.0,152.0,0.0,0.0
20,1907-04-15,1905-01-27,1909-12-31,0,3.0,connected,1266.9642857142862,1300.0,1283.4822,1.0,1907.0,7.157331943511963,0.0,153.0,0.0,0.0
20,1907-04-17,1905-01-27,1909-12-31,0,3.0,connected,1265.3571428571431,1300.0,1282.6786,1.0,1907.0,7.156705856323242,0.0,154.0,0.0,0.0
20,1907-04-19,1905-01-27,1909-12-31,0,3.0,connected,1263.75,1300.0,1281.875,1.0,1907.0,7.156079292297363,0.0,155.0,0.0,0.0
20,1907-04-22,1905-01-27,1909-12-31,0,3.0,connected,1261.3392857142862,1300.0,1280.6697,1.0,1907.0,7.1551384925842285,0.0,156.0,0.0,0.0
20,1907-04-24,1905-01-27,1909-12-31,0,3.0,connected,1259.7321428571431,1300.0,1279.8661,1.0,1907.0,7.154510498046875,0.0,157.0,0.0,0.0
20,1907-04-26,1905-01-27,1909-12-31,0,3.0,connected,1258.125,1300.0,1279.0625,1.0,1907.0,7.1538825035095215,0.0,158.0,0.0,0.0
20,1907-04-29,1905-01-27,1909-12-31,0,3.0,connected,1255.7142857142862,1300.0,1277.8572,1.0,1907.0,7.152939796447754,0.0,159.0,0.0,0.0
20,1907-05-01,1905-01-27,1909-12-31,0,3.0,connected,1254.1071428571431,1300.0,1277.0536,1.0,1907.0,7.152310848236084,0.0,160.0,0.0,0.0
20,1907-05-03,1905-01-27,1909-12-31,0,3.0,connected,1252.5,1300.0,1276.25,1.0,1907.0,7.151681423187256,0.0,161.0,0.0,0.0
20,1907-05-06,1905-01-27,1909-12-31,0,3.0,connected,1250.0892857142862,1300.0,1275.0447,1.0,1907.0,7.150736331939697,0.0,162.0,0.0,0.0
20,1907-05-08,1905-01-27,1909-12-31,0,3.0,connected,1248.4821428571431,1300.0,1274.2411,1.0,1907.0,7.150105953216553,0.0,163.0,0.0,0.0
20,1907-05-10,1905-01-27,1909-12-31,0,3.0,connected,1246.875,1300.0,1273.4375,1.0,1907.0,7.14947509765625,0.0,164.0,0.0,0.0
20,1907-05-13,1905-01-27,1909-12-31,0,3.0,connected,1244.4642857142862,1300.0,1272.2322,1.0,1907.0,7.148528099060059,0.0,165.0,0.0,0.0
20,1907-05-15,1905-01-27,1909-12-31,0,3.0,connected,1242.8571428571431,1300.0,1271.4286,1.0,1907.0,7.1478962898254395,0.0,166.0,0.0,0.0
20,1907-05-17,1905-01-27,1909-12-31,0,3.0,connected,1241.25,1300.0,1270.625,1.0,1907.0,7.147264003753662,0.0,167.0,0.0,0.0
20,1907-05-20,1905-01-27,1909-12-31,0,3.0,connected,1238.8392857142862,1300.0,1269.4197,1.0,1907.0,7.146315097808838,0.0,168.0,0.0,0.0
20,1907-05-22,1905-01-27,1909-12-31,0,3.0,connected,1237.2321428571431,1300.0,1268.6161,1.0,1907.0,7.145681858062744,0.0,169.0,0.0,0.0
20,1907-05-24,1905-01-27,1909-12-31,0,3.0,connected,1235.625,1300.0,1267.8125,1.0,1907.0,7.145048141479492,0.0,170.0,0.0,0.0
20,1907-05-27,1905-01-27,1909-12-31,0,3.0,connected,1233.2142857142862,1300.0,1266.6072,1.0,1907.0,7.144097328186035,0.0,171.0,0.0,0.0
20,1907-05-29,1905-01-27,1909-12-31,0,3.0,connected,1231.6071428571431,1300.0,1265.8036,1.0,1907.0,7.143462657928467,0.0,172.0,0.0,0.0
20,1907-06-03,1905-01-27,1909-12-31,0,3.0,connected,1227.5892857142862,1300.0,1263.7947,1.0,1907.0,7.141874313354492,0.0,173.0,0.0,0.0
20,1907-06-05,1905-01-27,1909-12-31,0,3.0,connected,1225.9821428571431,1300.0,1262.9911,1.0,1907.0,7.141238212585449,0.0,174.0,0.0,0.0
20,1907-06-07,1905-01-27,1909-12-31,0,3.0,connected,1224.375,1300.0,1262.1875,1.0,1907.0,7.140601634979248,0.0,175.0,0.0,0.0
20,1907-06-10,1905-01-27,1909-12-31,0,3.0,connected,1221.9642857142862,1300.0,1260.9822,1.0,1907.0,7.139646053314209,0.0,176.0,0.0,0.0
20,1907-06-12,1905-01-27,1909-12-31,0,3.0,connected,1220.3571428571431,1300.0,1260.1786,1.0,1907.0,7.139008522033691,0.0,177.0,0.0,0.0
20,1907-06-14,1905-01-27,1909-12-31,0,3.0,connected,1218.75,1300.0,1259.375,1.0,1907.0,7.138370990753174,0.0,178.0,0.0,0.0
20,1907-06-17,1905-01-27,1909-12-31,0,3.0,connected,1216.3392857142862,1300.0,1258.1697,1.0,1907.0,7.137413501739502,0.0,179.0,0.0,0.0
20,1907-06-19,1905-01-27,1909-12-31,0,3.0,connected,1214.7321428571431,1300.0,1257.3661,1.0,1907.0,7.13677453994751,0.0,180.0,0.0,0.0
20,1907-06-21,1905-01-27,1909-12-31,0,3.0,connected,1213.125,1300.0,1256.5625,1.0,1907.0,7.136135101318359,0.0,181.0,0.0,0.0
20,1907-06-24,1905-01-27,1909-12-31,0,3.0,connected,1210.7142857142862,1250.0,1230.3572,1.0,1907.0,7.115059852600098,0.0,182.0,0.0,0.0
20,1907-06-26,1905-01-27,1909-12-31,0,3.0,connected,1209.1071428571431,1250.0,1229.5536,1.0,1907.0,7.114406585693359,0.0,183.0,0.0,0.0
20,1907-06-28,1905-01-27,1909-12-31,0,3.0,connected,1207.5,1250.0,1228.75,1.0,1907.0,7.113752841949463,0.0,184.0,0.0,0.0
20,1907-07-01,1905-01-27,1909-12-31,0,3.0,connected,1205.0892857142862,1250.0,1227.5447,1.0,1907.0,7.112771034240723,0.0,185.0,0.0,0.0
20,1907-07-03,1905-01-27,1909-12-31,0,3.0,connected,1203.4821428571431,1250.0,1226.7411,1.0,1907.0,7.11211633682251,0.0,186.0,0.0,0.0
20,1907-07-12,1905-01-27,1909-12-31,0,3.0,connected,1196.25,1250.0,1223.125,1.0,1907.0,7.109164237976074,0.0,187.0,0.0,0.0
20,1907-07-15,1905-01-27,1909-12-31,0,3.0,connected,1193.8392857142862,1250.0,1221.9197,1.0,1907.0,7.108178615570068,0.0,188.0,0.0,0.0
20,1907-07-17,1905-01-27,1909-12-31,0,3.0,connected,1192.2321428571431,1250.0,1221.1161,1.0,1907.0,7.107520580291748,0.0,189.0,0.0,0.0
20,1907-07-19,1905-01-27,1909-12-31,0,3.0,connected,1190.625,1225.0,1207.8125,1.0,1907.0,7.096566200256348,0.0,190.0,0.0,0.0
20,1907-07-22,1905-01-27,1909-12-31,0,3.0,connected,1188.2142857142862,1225.0,1206.6072,1.0,1907.0,7.09556770324707,0.0,191.0,0.0,0.0
20,1907-07-24,1905-01-27,1909-12-31,0,3.0,connected,1186.6071428571431,1225.0,1205.8036,1.0,1907.0,7.0949015617370605,0.0,192.0,0.0,0.0
20,1907-07-26,1905-01-27,1909-12-31,0,3.0,connected,1185.0,1220.0,1202.5,1.0,1907.0,7.09215784072876,0.0,193.0,0.0,0.0
20,1907-07-29,1905-01-27,1909-12-31,0,3.0,connected,1185.0,1220.0,1202.5,1.0,1907.0,7.09215784072876,0.0,194.0,0.0,0.0
20,1907-07-31,1905-01-27,1909-12-31,0,3.0,connected,1185.0,1220.0,1202.5,1.0,1907.0,7.09215784072876,0.0,195.0,0.0,0.0
20,1907-08-02,1905-01-27,1909-12-31,0,3.0,connected,1185.0,1120.0,1152.5,1.0,1907.0,7.049688816070557,0.0,196.0,0.0,0.0
20,1907-08-05,1905-01-27,1909-12-31,0,3.0,connected,1185.0,1220.0,1202.5,1.0,1907.0,7.09215784072876,0.0,197.0,0.0,0.0
20,1907-08-07,1905-01-27,1909-12-31,0,3.0,connected,1185.0,1220.0,1202.5,1.0,1907.0,7.09215784072876,0.0,198.0,0.0,0.0
20,1907-08-09,1905-01-27,1909-12-31,0,3.0,connected,1185.0,1220.0,1202.5,1.0,1907.0,7.09215784072876,0.0,199.0,0.0,0.0
20,1907-08-12,1905-01-27,1909-12-31,0,3.0,connected,1185.0,1220.0,1202.5,1.0,1907.0,7.09215784072876,0.0,200.0,0.0,0.0
20,1907-08-14,1905-01-27,1909-12-31,0,3.0,connected,1185.0,1220.0,1202.5,1.0,1907.0,7.09215784072876,0.0,201.0,0.0,0.0
20,1907-08-16,1905-01-27,1909-12-31,0,3.0,connected,1175.0,1210.0,1192.5,1.0,1907.0,7.083806991577148,0.0,202.0,0.0,0.0
20,1907-08-19,1905-01-27,1909-12-31,0,3.0,connected,1175.0,1210.0,1192.5,1.0,1907.0,7.083806991577148,0.0,203.0,0.0,0.0
20,1907-08-21,1905-01-27,1909-12-31,0,3.0,connected,1175.0,1210.0,1192.5,1.0,1907.0,7.083806991577148,0.0,204.0,0.0,0.0
20,1907-08-23,1905-01-27,1909-12-31,0,3.0,connected,1180.0,1210.0,1195.0,1.0,1907.0,7.085901260375977,0.0,205.0,0.0,0.0
20,1907-08-26,1905-01-27,1909-12-31,0,3.0,connected,1180.0,1210.0,1195.0,1.0,1907.0,7.085901260375977,0.0,206.0,0.0,0.0
20,1907-08-28,1905-01-27,1909-12-31,0,3.0,connected,1180.0,1210.0,1195.0,1.0,1907.0,7.085901260375977,0.0,207.0,0.0,0.0
20,1907-08-30,1905-01-27,1909-12-31,0,3.0,connected,1190.0,1210.0,1200.0,1.0,1907.0,7.090076923370361,0.0,208.0,0.0,0.0
20,1907-09-02,1905-01-27,1909-12-31,0,3.0,connected,1190.0,1210.0,1200.0,1.0,1907.0,7.090076923370361,0.0,209.0,0.0,0.0
20,1907-09-04,1905-01-27,1909-12-31,0,3.0,connected,1190.0,1210.0,1200.0,1.0,1907.0,7.090076923370361,0.0,210.0,0.0,0.0
20,1907-09-06,1905-01-27,1909-12-31,0,3.0,connected,1190.0,1210.0,1200.0,1.0,1907.0,7.090076923370361,0.0,211.0,0.0,0.0
20,1907-09-09,1905-01-27,1909-12-31,0,3.0,connected,1190.0,1210.0,1200.0,1.0,1907.0,7.090076923370361,0.0,212.0,0.0,0.0
20,1907-09-11,1905-01-27,1909-12-31,0,3.0,connected,1190.0,1210.0,1200.0,1.0,1907.0,7.090076923370361,0.0,213.0,0.0,0.0
20,1907-09-13,1905-01-27,1909-12-31,0,3.0,connected,1180.0,1200.0,1190.0,1.0,1907.0,7.0817084312438965,0.0,214.0,0.0,0.0
20,1907-09-16,1905-01-27,1909-12-31,0,3.0,connected,1190.0,1200.0,1195.0,1.0,1907.0,7.085901260375977,0.0,215.0,0.0,0.0
20,1907-09-18,1905-01-27,1909-12-31,0,3.0,connected,1190.0,1200.0,1195.0,1.0,1907.0,7.085901260375977,0.0,216.0,0.0,0.0
20,1907-09-20,1905-01-27,1909-12-31,0,3.0,connected,1190.0,1200.0,1195.0,1.0,1907.0,7.085901260375977,0.0,217.0,0.0,0.0
20,1907-09-23,1905-01-27,1909-12-31,0,3.0,connected,1190.0,1200.0,1195.0,1.0,1907.0,7.085901260375977,0.0,218.0,0.0,0.0
20,1907-09-25,1905-01-27,1909-12-31,0,3.0,connected,1190.0,1200.0,1195.0,1.0,1907.0,7.085901260375977,0.0,219.0,0.0,0.0
20,1907-09-27,1905-01-27,1909-12-31,0,3.0,connected,1190.0,1200.0,1195.0,1.0,1907.0,7.085901260375977,0.0,220.0,0.0,0.0
20,1907-09-30,1905-01-27,1909-12-31,0,3.0,connected,1190.0,1200.0,1195.0,1.0,1907.0,7.085901260375977,0.0,221.0,0.0,0.0
20,1907-10-04,1905-01-27,1909-12-31,0,3.0,connected,1180.0,1200.0,1190.0,1.0,1907.0,7.0817084312438965,0.0,222.0,0.0,0.0
