"time","id","y","x","z","treatment"
2,11,39.9008712602554,-0.310291812404324,9.08419970016743,0
3,11,23.8779387995151,0.233711237720024,4.49344421205659,0
4,11,17.6425384260912,0.563395058298917,3.53685144988629,0
-35,12,4.35131527243195,0.726775644077718,0.524806884477491,0
-34,12,4.44023150271543,1.0405490769129,2.14478721023246,0
-33,12,5.0970658866014,1.33492035771415,1.06468647654215,0
-32,12,6.07382000845088,1.38857931862874,2.66122433499847,0
-31,12,4.88044681692031,1.20282603962375,0.376456271733128,0
-30,12,7.7155050299647,0.855831179628243,2.40234180747202,0
-29,12,4.39917049111718,0.316976543878963,0.728364096128458,0
-28,12,5.78619438467941,-0.131057037773831,0.475881134444245,0
-27,12,5.53995123547021,-0.0883713952724929,2.18296201714878,0
-26,12,6.21025258168818,0.105564375398291,1.96656654322316,0
-25,12,5.38023266007834,0.497485276212629,0.402615029423343,0
-24,12,5.40476536337348,1.16981789819362,0.838374618301106,0
-23,12,7.7357934009717,2.06242595743461,1.88648273363174,0
-22,12,7.16761235805361,2.49589849125308,2.16908348807605,0
-21,12,6.16679721799667,2.86001113466384,1.64915052809123,0
-20,12,6.06000358578329,2.72395638863395,1.04998448336526,0
-19,12,4.60419758308671,2.72340845494537,2.52285728506536,0
-18,12,6.24187736202813,2.31227646993621,0.322225548417377,0
-17,12,3.91801820711998,1.41853541640944,1.4780625695888,0
-16,12,2.8096780677195,0.847020819170931,2.42854628128728,0
-15,12,2.13284904826883,0.663016344246331,1.53672467781678,0
-14,12,1.71326846652064,0.684956162247722,1.79150520009411,0
-13,12,4.12780408991794,0.99791883986945,1.28121288573255,0
-12,12,4.3114555234341,1.28748219378005,2.11620069808411,0
-11,12,3.76228908572114,2.15440178917263,1.18709162914908,0
-10,12,4.35860157048687,2.64473953796038,0.298006499857084,0
-9,12,6.77464061950336,3.20108230459922,1.49962536459581,0
-8,12,2.2640424201819,3.10239752074813,-1.29960614602462,0
-7,12,6.92027194547991,2.79460064933272,1.52552054220336,0
-6,12,9.40982406020214,2.57960060946895,2.6607684162544,0
-5,12,4.87691283801822,2.00310014490183,1.25012466050295,0
-4,12,1.72728629158433,1.25066324768072,-0.64758631915275,0
-3,12,2.46151968151407,0.720923350965892,-0.0695002901233073,0
-2,12,5.39764560731124,0.87797628706762,1.53773517689546,0
-1,12,4.69519035303542,0.98665459256038,1.11976569921562,0
0,12,6.88787147859964,1.28201521155375,1.6226138205454,0
1,12,8.85260674657014,1.52431674698823,2.05340665580564,0
2,12,-4.12720517080891,1.90518439754632,-1.28045074222225,0
3,12,3.56084919051201,2.44131519095013,0.419452744555632,0
4,12,3.18770603589498,2.84051003092408,-0.0689271552757316,0
-35,13,4.66815362786355,0.00356355029441396,4.36915903943822,0
-34,13,7.45467866452576,0.133990767009999,4.76174739941228,0
-33,13,6.9477381800904,-0.037758863209398,1.30582836811226,0
-32,13,7.57332974482824,-0.287063974703687,1.86435897460368,0
-31,13,6.45078827950469,-0.515718720880159,3.31031193602084,0
-30,13,4.7761645852881,-1.09940683885768,1.92998873547647,0
-29,13,2.38474475424809,-1.58327747061898,2.91087991029143,0
-28,13,5.78195014622603,-1.77466477086723,2.57636824178926,0
-27,13,2.52807644898474,-2.12674583695566,0.741706434819034,0
-26,13,3.95254070729771,-2.00174503753836,2.84730490120374,0
-25,13,5.33989141581012,-1.83376366214991,3.19363543166399,0
-24,13,3.30763537179183,-1.5977773772115,2.9899616251863,0
-23,13,2.8989148508158,-0.978155234273799,-0.554519525002051,0
-22,13,0.739610644617796,-0.791023101067156,1.13660093518586,0
-21,13,2.29144129997929,-0.502025765777807,3.50967196700304,0
-20,13,4.4431051629999,-0.543996804137734,2.13352945382405,0
-19,13,3.42732929281219,-0.636312554181567,1.23576961203926,0
-18,13,0.98421741765557,-1.10471390285687,1.0295300493086,0
-17,13,0.0338590362179341,-1.37067016873023,0.0743021665316703,0
-16,13,-2.80660245892248,-1.84757351306916,-0.00561001512048254,0
-15,13,-4.36210342155244,-1.99856774445732,2.04409819948814,0
-14,13,-3.06188656251689,-2.26426008072805,0.384888444633981,0
-13,13,-0.360349891129378,-2.06456266257877,-0.388421930055433,0
-12,13,-0.533486130982393,-1.63842381727676,-0.106459026991312,0
-11,13,-2.67274783094569,-0.783851412933835,-0.66029161493189,0
-10,13,0.651824399666551,-0.188126816618419,2.07520683991155,0
-9,13,2.36489866361573,0.365753981503751,2.70033723351239,0
-8,13,2.12267830656067,0.39328728196745,1.98011162551768,0
-7,13,4.27701018800285,0.015430886799829,2.83765169311879,0
-6,13,-0.630613734656088,-0.201513733602613,1.26589480671116,0
-5,13,2.70268767363737,-0.377387711309214,2.67702854094695,0
-4,13,-3.68769393485463,-0.955894200064474,-1.08517756385014,0
-3,13,8.656199909508,-1.00737723278026,4.25365339746788,0
-2,13,1.87989009971328,-1.16298605144705,1.687654789815,0
-1,13,2.87177233335264,-1.05863220700275,1.42580905753699,0
0,13,10.9468383235527,-0.505896341768709,3.19130295063707,0
1,13,13.4491658680324,0.134486217384204,4.08232896595941,0
2,13,9.47408316743343,0.592273514825332,2.73429229488194,0
3,13,12.993981194337,1.30021049150748,3.13381436381848,0
4,13,3.99425469643655,1.65536122458672,1.29033952391128,0
-35,14,6.15995085598644,0.568739976198895,4.55643529360355,0
-34,14,8.53979203311539,0.983002191750816,2.37914151602375,0
-33,14,7.92951972847448,1.24996285128868,2.77495767579743,0
-32,14,9.13294980403233,0.837902374747619,0.82612929644707,0
-31,14,7.15537635499306,0.806230033342936,1.79575962643328,0
-30,14,7.64056346142767,0.0762656021608262,3.17533999760179,0
-29,14,5.90405407803028,-0.135477793542423,1.65130581377237,0
-28,14,4.50562758594915,-0.42136977812804,1.63554159315954,0
-27,14,3.69789394974904,-0.633611970904723,-0.505711537973573,0
-26,14,4.69807924664307,-0.681054125165022,1.63176119662973,0
-25,14,5.718720416897,-0.248207001543915,2.20043523002247,0
-24,14,3.93625545956256,0.218018365464754,2.42158135815761,0
-23,14,5.00340644187266,0.601298193605996,0.630537601570333,0
-22,14,3.30711838225084,1.07507608934489,0.200773381254726,0
-21,14,4.61944341047177,1.56869183237063,-0.547403993399937,0
-20,14,6.08725961399412,1.88320636228802,-0.387383354799524,0
-19,14,6.14417365442543,1.86302857926761,-0.556219047503377,0
-18,14,6.285039208819,1.57579040230725,-0.325484207151558,0
-17,14,1.12288327532337,1.18689373988656,1.29960473339677,0
-16,14,1.76007329082461,0.869742737822333,0.384184428672272,0
-15,14,-0.207888022289348,0.479365372602938,-0.331326835240096,0
-14,14,0.851404475176272,0.363013786187865,0.648522679329222,0
-13,14,2.45809151722252,0.561506587118346,2.48046633347324,0
-12,14,0.955917025005601,0.723349981775269,-1.13566747930212,0
-11,14,1.3991391559394,1.18986343045934,0.283623264488354,0
-10,14,3.45288854291107,1.91846508247595,2.01529875588568,0
-9,14,3.64249737914051,2.26326363623764,-0.564430306766117,0
-8,14,3.75767107668776,1.97255312571319,-0.342486169158045,0
-7,14,6.94364310625842,1.99582944030953,1.67554030806772,0
-6,14,5.27600492539892,1.68026120318758,1.1591060994137,0
-5,14,6.21768341203857,1.41477159636365,2.65371399805171,0
-4,14,-0.29876359716716,0.995375116278883,-0.652092991180256,0
-3,14,-1.48019421117157,0.618309996724436,-0.758849873616674,0
-2,14,2.85385609491806,0.474582898808431,0.87809511551212,0
-1,14,8.50333131993528,0.757313153466136,2.08998113700182,0
0,14,11.3469447831002,0.944589182871801,2.81943694357801,0
1,14,14.3374913105364,1.81097167503958,3.17284680735165,0
2,14,15.7700659492883,2.45921542596121,3.6014173713119,0
3,14,10.2594296747361,3.17428684995451,1.39724030798129,0
4,14,11.7341080772361,3.66268211605936,2.33243371257843,0
-35,15,8.94084210981291,0.679076539110395,3.00716083830967,0
-34,15,10.1537560260781,1.3740858473175,4.28432345818823,0
-33,15,9.91473768901804,1.41699889785955,4.43758546142266,0
-32,15,11.8351833796612,1.60104197009478,4.35448884045378,0
-31,15,8.08026185050112,0.869451867442865,2.0853192305428,0
-30,15,7.62904412586258,0.37116430055196,0.827521076210748,0
-29,15,4.74480347776436,-0.373673914166235,0.396878495501534,0
-28,15,5.66191303639688,-0.502554687465325,2.62444778610687,0
-27,15,1.02514350664143,-0.990622245304983,-1.75389779634645,0
-26,15,3.75235922796366,-0.790971890982633,1.79237598647419,0
-25,15,7.32751198084417,-0.338396132749768,1.43416729635952,0
-24,15,7.13928485881671,0.103256239130203,3.83183956472658,0
-23,15,5.22882436433847,0.609750629714532,-1.16142889472995,0
-22,15,4.1800327602536,1.21638001192181,-2.61176642409512,0
-21,15,5.50870442579621,1.94472329026011,0.302077980075915,0
-20,15,5.97810909085763,2.04972566790702,-0.26031678598047,0
-19,15,5.81572401324143,2.14822755064462,0.0500383639724312,0
-18,15,3.86698756672185,1.5785148778131,-1.51716360557101,0
-17,15,7.58509947754607,1.217314029302,-1.96941761974978,0
-16,15,2.49110664081682,0.536483103081826,-2.71401383541044,0
-15,15,2.51195134179951,0.134511076797736,-2.11486497939361,0
-14,15,1.93686548452036,0.0947031773878152,-2.82973916326105,0
-13,15,4.10323896960164,0.625046409655391,-0.447314001442949,0
-12,15,1.80289366767567,0.885752711891594,-1.69710695345925,0
-11,15,1.75653930773433,1.17625311842217,-1.71300659394552,0
-10,15,3.4127340274581,1.42502274900869,-2.8637939225816,0
-9,15,2.5893389962457,1.8013490891662,-0.542905091760623,0
-8,15,3.55613862307142,1.67793498126559,0.164223595866122,0
-7,15,8.91088387694184,1.61645292634909,1.99843273875784,0
-6,15,3.25961216133405,1.04580535604858,-0.280654618237441,0
-5,15,4.7828843497974,0.342297401252406,1.52961900584687,0
-4,15,6.39149586362763,0.0957884176894783,2.1930721155624,0
-3,15,3.97093312423349,-0.0891799468667489,0.380976949489316,0
-2,15,15.6273059909186,-0.117668900121684,4.07640678870413,0
-1,15,14.9893214633289,-0.170298355686482,4.0271728933166,0
0,15,13.7810382374873,-0.283628007418055,2.61483672593945,0
1,15,19.7251531944671,-0.104628783890257,4.1526538904122,0
2,15,30.3067277456348,0.527945642250044,6.65894184251064,0
3,15,18.6457592759678,1.13425881430346,3.73218293544215,0
4,15,10.7225914275316,1.41815142339647,1.42540810235885,0
-35,16,9.80799950996652,0.40134301485171,4.91118138267779,0
-34,16,12.1451313696278,0.489482151757105,3.45595039501637,0
-33,16,7.0222348336693,0.493748897971229,4.3185110571014,0
-32,16,13.5585461141203,0.525223801423668,4.55390602268519,0
-31,16,9.47811203645156,-0.247648931599804,4.1649318829384,0
-30,16,4.83548116252628,-0.697332936856857,1.37240840690639,0
-29,16,6.29892599010844,-1.05454194426296,3.76613858592434,0
-28,16,6.87838008648294,-1.3990885375655,3.99709475803272,0
-27,16,-1.11092473365674,-1.36160722239608,-1.32179293671417,0
-26,16,5.352941770987,-1.41951012180025,1.83319167094258,0
-25,16,7.41032068667874,-1.38668360443185,5.11328006912848,0
-24,16,7.41875855921238,-0.968209567004854,3.60158570060785,0
-23,16,3.72534321482078,-0.277912303407433,-1.25316208521013,0
-22,16,2.01546254053077,0.408453225294326,-0.966952943968378,0
-21,16,1.40342094963755,0.477281549046365,-0.399600228325487,0
-20,16,3.38812863130836,0.69899642016066,1.02288886896249,0
-19,16,2.91254957139832,0.228644418273766,-0.0388599522514228,0
-18,16,-0.770197542838898,-0.181906413937088,0.786766925435256,0
-17,16,-1.91555484615959,-0.583169111684131,-1.74411714485205,0
-16,16,-3.00070855152888,-1.10649169030403,-3.42881258765324,0
-15,16,-1.80808671158554,-0.828592184024509,-1.39308503769193,0
-14,16,-2.74833928495585,-0.944759126892102,-2.21813486896542,0
-13,16,-0.894885758568815,-0.618684382136979,-0.225010005637039,0
-12,16,-2.69039440264519,-0.44183410868886,-3.21020488323951,0
-11,16,-5.96857447684175,-0.304310525238593,-1.00648280882798,0
-10,16,-2.57796970787539,0.406282165798017,-1.59889038651964,0
-9,16,1.30601784210939,1.20804542253743,0.62730688823063,0
-8,16,-0.284830623290335,1.28528292241736,0.269549534999684,0
-7,16,5.0881685133563,1.24112582726712,2.1671070883549,0
-6,16,0.309432981936441,1.03580181087945,1.33736664899817,0
-5,16,0.594873767155242,0.704634440072394,1.24321662006256,0
-4,16,1.55773617427628,0.0308316258665318,0.84311010920276,0
-3,16,2.47551991259734,-0.451658401226638,2.10286486904274,0
-2,16,9.22835396998313,-0.796558575595773,3.47958989954593,0
-1,16,15.18819873406,-0.526657507875162,5.84546131099446,0
0,16,19.7100997080015,-0.192289247219645,5.40446239910804,0
1,16,20.8213032678344,0.0545647671947178,5.14677220402451,0
2,16,26.7181099563576,0.328105718452778,6.2862399063139,0
3,16,21.2512230555828,0.79256836500932,4.77459032558277,0
4,16,10.9131871007279,1.08665236921194,3.09156515023686,0
-35,17,10.7032263851897,0.436859963308002,7.40855234384314,0
-34,17,11.3195422001974,0.759314378502531,5.48717148217077,0
-33,17,11.5983751389727,0.729904567708217,5.99016455823486,0
-32,17,8.99197132513184,0.527309235745928,3.12192034825028,0
-31,17,7.33533112273536,0.0471114148936133,2.65833585851393,0
-30,17,7.87014059284563,-0.470812380480007,2.61315776240879,0
-29,17,9.26730999425751,-1.2436362956932,4.40286579439123,0
-28,17,5.59011577908345,-1.6819711964311,1.85510972438603,0
-27,17,0.75457127001612,-1.81754568839168,-1.12098301984691,0
-26,17,3.53902765771724,-1.7152242160586,2.26514270791655,0
-25,17,7.55986800207291,-1.39694910829076,4.81193430930589,0
-24,17,6.43580918062273,-0.929232666252059,3.02593454949506,0
-23,17,2.35095934668292,-0.201452730428065,0.593495062878646,0
-22,17,0.253642246894712,0.418874870889184,-2.17505762643324,0
-21,17,5.27446283580396,0.723230658656535,-0.720156868004371,0
-20,17,4.95845897724329,0.888018869673122,-0.447401875870467,0
-19,17,3.02731298162397,0.633298975152563,0.328831217005387,0
-18,17,3.70887195031056,0.271841878329995,-0.836084708347489,0
-17,17,-0.111292912232861,-0.476501937970702,-1.24464439073606,0
-16,17,-2.33165848384789,-0.666795234677118,-3.12127814582529,0
-15,17,-0.242245811747972,-1.26048236967936,-1.92828829253561,0
-14,17,-0.882650713261473,-1.1734259522645,-2.49516175787796,0
-13,17,-0.339173820942783,-1.15112023054806,-2.02709527343066,0
-12,17,-0.791306914560922,-0.849156701744336,-1.64211659975297,0
-11,17,-3.30939950303381,-0.784763337567145,-4.54895480149071,0
-10,17,-2.07799817231799,-0.118968258043027,-1.29397149451864,0
-9,17,-1.83022512219529,0.465579885008007,-0.289889759484916,0
-8,17,3.44491570837117,0.563484197054213,1.51168153894082,0
-7,17,2.03207460055227,0.522783630045781,0.136173104582721,0
-6,17,4.09225504071271,0.365059908217628,1.82381839506962,0
-5,17,0.806630715013012,0.10496232851829,0.221973273978163,0
-4,17,1.94951960853141,-0.294260967462387,0.643245947002845,0
-3,17,2.03936027806882,-0.903516801417326,0.901248563770226,0
-2,17,12.3979480716473,-1.04381841172277,4.7569832414632,0
-1,17,12.4587461380179,-0.999975662941982,3.45542728865627,0
0,17,18.886599631052,-0.592930340763596,4.9767130558548,0
1,17,20.7773277779283,-0.224312977459392,4.89242605999081,0
2,17,27.446414896005,0.349457439050893,6.10990586942972,0
3,17,24.2580900908285,1.005513355622,4.7808797899967,0
4,17,10.3781112610789,1.2759209269587,2.31127488107742,0
-35,18,9.22640268812207,0.760484420967681,4.43234561656805,0
-34,18,10.8614837253287,1.24348870616734,4.12346421074516,0
-33,18,9.36092091440489,1.47097176831173,2.39149215649503,0
-32,18,8.83251564465601,1.34638960327875,2.00419701868216,0
-31,18,7.72808895954689,0.927877826110448,2.50947518138987,0
-30,18,5.96793760670678,0.410195206281446,1.14927347348979,0
-29,18,6.20362449711489,-0.315049161892771,1.75707164635107,0
-28,18,4.02142331520986,-0.725265483755967,1.38363896204017,0
-27,18,3.69544413527267,-0.76487022639197,2.41138615323031,0
-26,18,5.21268062414577,-0.5183325168603,1.80782585747034,0
-25,18,3.87841577831464,-0.60674122132957,2.79565653503057,0
-24,18,5.04431335232728,-0.428886930461261,1.09809019997584,0
-23,18,4.24554806974421,0.188599255723703,-0.775134495204898,0
-22,18,4.40243730943615,0.450675782788291,0.698103337008909,0
-21,18,3.36353321171995,0.649287550692252,1.18942025208301,0
-20,18,3.2732294801737,0.683092541255403,1.82477126581837,0
-19,18,3.4679841591912,0.438111627292413,1.68330914787589,0
-18,18,1.76347554239408,0.206505487584352,0.803424803838156,0
-17,18,0.66809690954574,0.0623863067644913,-1.2204279488209,0
-16,18,0.442674271647128,-0.491000809375,-1.78046106721,0
-15,18,-1.64774239590161,-0.985755066169398,-0.559146789405287,0
-14,18,0.671176090754169,-0.987650787797473,0.0866296640302285,0
-13,18,0.801430133956223,-0.884946802615417,0.195476608410386,0
-12,18,1.66507685297825,-0.656261067814898,0.81584429518708,0
-11,18,0.123337230759262,-0.35296846759732,-1.38342154980898,0
-10,18,0.986248156267864,-0.0809779768073094,-1.24000830302563,0
-9,18,1.08969504638178,0.574947473383053,-1.28833033205964,0
-8,18,0.466481738676581,0.534706498304876,-0.0909929182339805,0
-7,18,4.21308539293026,0.619824839730495,0.977265138813624,0
-6,18,5.31978759268925,0.103661107717571,2.01016178630259,0
-5,18,-1.72519708764979,-0.276248850350181,-0.451162432455936,0
-4,18,2.33040989230146,-0.89091329290056,1.82647060620251,0
-3,18,0.399676053972166,-1.26183963643882,0.245991821493527,0
-2,18,6.01139271564452,-1.51968411701075,2.44261129689605,0
-1,18,11.2568527853491,-1.66919257010129,3.28808245428477,0
0,18,12.5887516205085,-1.11541456085057,3.05622513224675,0
1,18,13.9047855066074,-1.05456078341856,3.46913281740332,0
2,18,18.3916230817273,-0.219005921201622,4.57757580758167,0
3,18,10.1092389429634,0.495320273281948,1.69418669124001,0
4,18,10.5153365017823,0.416757652570146,2.94153238389963,0
-35,19,8.56367726429268,0.229105761143321,7.54602013619755,0
-34,19,10.3766467649082,0.743380124218186,3.60755390956273,0
-33,19,10.6514654850441,1.04803110513265,4.69160297394819,0
-32,19,11.016902638205,0.988156852270987,5.31703104327472,0
-31,19,7.47553021226907,0.963168379742282,1.8946328655029,0
-30,19,8.24723798452708,0.352855009044615,3.17778486356491,0
-29,19,6.26168604150549,-0.379219046930786,2.9798745282121,0
-28,19,8.32196372574364,-0.929422111642827,3.41039612512328,0
-27,19,0.0746585005801773,-1.07133649031731,-3.05736310575197,0
-26,19,4.22756303384366,-1.03463925749834,1.50161276631411,0
-25,19,9.34340641244925,-0.674909603285614,3.39310318920268,0
-24,19,7.9958185817699,-0.183727275280599,3.72972176428106,0
-23,19,3.42391983697606,0.19646554078557,1.43180073385766,0
-22,19,4.05899210288048,0.660426104869466,-2.6135837325246,0
-21,19,4.24540526745875,0.640136949272695,0.20904447372962,0
-20,19,6.15302528966191,0.644511080638893,-1.26185749571251,0
-19,19,5.10200181139153,0.339283540016841,-1.82238630053078,0
-18,19,1.91800055850594,0.0426277646788585,-3.18685401535918,0
-17,19,2.3102734796013,-0.170976067049156,-1.49506524530005,0
-16,19,-1.69120884140298,-0.778420142574089,-2.1579926864878,0
-15,19,1.89503666067488,-1.03695362498927,-4.7057207433778,0
-14,19,0.803324070548114,-0.946859701754596,-2.26334481318384,0
-13,19,2.21521439945737,-0.704858173390407,-1.22683483486364,0
-12,19,-0.18614756635998,-0.302474599707944,-2.56633434086464,0
-11,19,0.50246792461997,-0.028090741038066,-3.0966965638202,0
-10,19,0.199477114951077,0.862905174398017,-3.3837366403158,0
-9,19,-0.357599397034079,1.02849313289373,-1.29815170448072,0
-8,19,3.3404249894775,1.03090793856093,0.114710695638642,0
-7,19,10.765085084487,0.882432906639418,4.16130611254188,0
-6,19,5.02077513591327,0.51036765784212,1.53988450315513,0
-5,19,-2.69893785606665,-0.0498543209382908,-1.64925452666711,0
-4,19,1.24907889089287,-0.545088774679086,-0.128854077744895,0
-3,19,4.6928442650236,-1.13079764919156,1.24512006488048,0
-2,19,11.2071622773594,-1.44220514928504,3.04241190599774,0
-1,19,17.8921904633613,-1.45429985042222,5.08998946020451,0
0,19,22.2936315326024,-1.35594434634459,6.05634702664927,0
1,19,24.2434954993609,-1.1322712024943,5.94856190818537,0
2,19,25.0608979394038,-0.397364004213028,5.25396223725029,0
3,19,25.9313317409796,0.180448445783933,5.43024054286709,0
4,19,4.48596212552492,0.376503741794733,0.455816865821494,0
-35,20,9.67585079557534,0.642758861265738,3.94789331540934,0
-34,20,10.7574915789085,1.00833535929922,4.64147558809536,0
-33,20,9.32154013864127,1.13385923471462,4.59596206997498,0
-32,20,7.29079993729369,0.651963849376396,2.92870741267702,0
-31,20,7.85397734951392,0.0432411165057057,2.57061799624685,0
-30,20,6.40021533100863,-0.425767969894608,2.32818238937912,0
-29,20,6.14179882141441,-0.673431564105952,2.57517595015291,0
-28,20,5.68242626497875,-0.767576448416971,5.45113566882924,0
-27,20,2.99090775390604,-0.928728884495496,-0.157642906663522,0
-26,20,3.53191266876075,-0.460105144417098,0.802002896248256,0
-25,20,7.01348605605012,-0.336367814546092,1.78747280273186,0
-24,20,6.05082914348776,-0.00650238409620463,3.21272166150967,0
-23,20,4.0847675326737,0.687312220839216,0.455738964048943,0
-22,20,3.96763666672405,1.29729978491262,-0.570986653372843,0
-21,20,4.4602131394949,1.59835166382855,0.21189407172367,0
-20,20,6.32169266673531,1.50210134136942,0.64529507989902,0
-19,20,3.5516727968201,1.3679638845902,0.291632096307287,0
-18,20,2.4806538525054,0.91899337112576,-0.0702971207440077,0
-17,20,1.91148323634744,0.472123488346657,0.772844454270841,0
-16,20,0.898301208693068,0.348580285156508,-0.906685076501702,0
-15,20,-0.630096093351962,0.053080120059819,1.21456257501572,0
-14,20,-0.586641684131742,-0.283571169143612,-0.680496854004217,0
-13,20,1.94371399553306,0.113712955396165,-0.193610311933372,0
-12,20,-1.33584327641356,0.237804338361764,-1.25488424247613,0
-11,20,-0.853979013741537,0.913900558027369,-2.64768580152845,0
-10,20,2.63437103113032,1.73556791141657,-2.47642945727479,0
-9,20,1.54607136777636,2.53243229723548,0.397020875184803,0
-8,20,2.50562482775026,2.71884486212591,0.383700069579211,0
-7,20,8.15337287619626,2.65641938423693,2.25554252024773,0
-6,20,5.09960527931709,2.42815304651393,1.33582702811648,0
-5,20,3.20690183755669,2.09748284959375,0.964107524449322,0
-4,20,0.0715023705968444,1.18231234368448,-0.599431050775634,0
-3,20,5.22538063640516,0.804543209627422,1.71193403924068,0
-2,20,9.51349350989506,0.723086968506826,2.70026776633782,0
-1,20,14.1173950848999,0.632531572876135,4.09660984632983,0
0,20,13.5750917891162,0.592127385435611,2.64782611377791,0
1,20,22.7148571266567,1.2384705247961,5.57639378909044,0
2,20,24.1175906189304,1.92707793256528,5.03267000910052,0
3,20,18.7232076948829,2.40675147467204,3.40800173988316,0
4,20,0.105076479521784,2.76400655850659,-0.376154228271923,0
-35,21,7.33938207274201,0.492961436909896,1.5132993691977,0
-34,21,5.60018556690702,0.863165906445085,1.73227989569405,0
-33,21,7.00117368280988,1.12936022232803,0.755249332660736,0
-32,21,7.37177272551207,0.97108305124185,0.186181143231409,0
-31,21,7.89252357733711,0.653777213902022,1.53211678207176,0
-30,21,4.60922363526932,-0.289526453856261,1.40530317817527,0
-29,21,3.35213952307792,-0.946623325152338,1.33759381416173,0
-28,21,4.5700375157687,-1.42673326934675,-0.384324995739878,0
-27,21,3.35667661078733,-1.27352514308012,1.65653883910821,0
-26,21,3.69626311488454,-1.35478353067936,1.49432909853891,0
-25,21,4.83099348399768,-1.28268907657372,3.2938273588642,0
-24,21,4.21550815905116,-0.768771088128055,3.87465112696795,0
-23,21,2.79651600883563,-0.575877682556131,-0.207772424384253,0
-22,21,4.18993589969362,0.0215354559488596,-0.72568969867053,0
-21,21,4.52215311344622,0.382949074327617,0.423599320029156,0
-20,21,5.18892425059255,0.250681361437945,-1.04641132637593,0
-19,21,2.72848252793097,-0.385772705469068,-0.0852815989758283,0
-18,21,4.85292614397631,-0.58323135372268,-1.1561168925262,0
-17,21,3.778519362335,-0.845073658825168,-0.565854493894016,0
-16,21,1.50976893832574,-1.01843306634164,-0.930975573299454,0
-15,21,2.57233179934561,-1.41040525993323,-1.25629699401045,0
-14,21,2.8365246369324,-1.4435758456852,-0.401441447247578,0
-13,21,3.36858872463829,-0.949212689050557,-0.239900238841821,0
-12,21,1.51869134825802,-0.582121659822748,1.03008510551192,0
-11,21,2.12219893056073,-0.320519428443649,-0.414926146835408,0
-10,21,4.82132490419857,0.210339726556385,-1.76053703323732,0
-9,21,2.29903045416555,0.44030726647994,-0.454847972153882,0
-8,21,3.38350585062731,0.485283669300835,1.38951766133073,0
-7,21,5.31013485275849,0.552392446646092,-1.04516820669612,0
-6,21,4.43288251909899,0.357210808531365,0.716526671377121,0
-5,21,2.40414705842838,0.073603275708102,-0.959716555224475,0
-4,21,5.4867053407586,-0.314494725418179,0.466743634486275,0
-3,21,4.55174572284351,-0.69557665515212,0.278514882911015,0
-2,21,4.49421342618732,-0.83703203204653,0.376796054293641,0
-1,21,7.80833691481757,-1.17910378173666,1.15231182634056,0
0,21,13.8221443103667,-0.63963054537388,3.62782747153324,0
1,21,10.6120757667745,-0.22142659802791,1.76600198207442,0
2,21,8.24705941170632,0.1051541200413,0.764370513366274,0
3,21,11.5413989199884,0.587806200970602,1.57799422939503,0
4,21,10.0745223227365,1.00876371472097,2.06797001709106,0
-35,22,10.119156798944,0.687174413724152,4.7016276929241,0
-34,22,11.3979728287391,1.2341949399339,4.25176166263738,0
-33,22,9.88270113754483,1.47103311428266,5.58453169372437,0
-32,22,9.74974219898014,1.40364488039198,3.24370971164521,0
-31,22,8.69025334464713,1.34376951722704,2.73200168109286,0
-30,22,9.3958568409037,0.447023945566264,5.45906261103319,0
-29,22,4.53515635814953,-0.276612864299224,2.41208704964867,0
-28,22,4.48692246643188,-0.802933031944892,1.96857881487968,0
-27,22,0.187989770345045,-1.00121439110729,-0.628278277377629,0
-26,22,3.99777892588931,-0.646861481156593,1.15704976272805,0
-25,22,4.77390972739326,-0.261055354525437,3.16872353496197,0
-24,22,6.59702686157555,-0.152800774461996,3.29242911587515,0
-23,22,2.62863721018359,0.115819823221693,-1.32083385669315,0
-22,22,1.49646932251629,0.681142369692291,0.464963168078871,0
-21,22,4.5328233012309,0.917906873068049,-0.428961364451315,0
-20,22,5.7756895441158,1.05335631224523,0.312847941396478,0
-19,22,3.13620037506887,0.938344029422332,2.40620621291293,0
-18,22,2.01148847008106,0.635876295147689,0.307855563913978,0
-17,22,0.473797582452889,0.113233020900116,1.86542458267964,0
-16,22,0.177861706131883,-0.359390591565721,-2.73393318399982,0
-15,22,-2.34305097241793,-0.661097630072643,-0.0674971643243323,0
-14,22,-4.90439027129831,-1.16660829484213,0.228587712668386,0
-13,22,-0.902942800722272,-1.01865390633785,1.50491329984833,0
-12,22,-3.01597682328602,-0.887220699260493,-2.23189978754729,0
-11,22,-3.20647783984312,-0.373262969413232,-0.868262961285508,0
-10,22,-3.57999862197498,0.041728404856454,-1.34355690473121,0
-9,22,0.63827091245336,0.485295097928414,1.15601514068041,0
-8,22,1.99042923057036,0.869243270662274,1.49001794135952,0
-7,22,5.05516066315324,0.847088931168634,2.0556460079944,0
-6,22,2.29439647541097,0.785310695729717,1.28839338065522,0
-5,22,2.0156947615618,-0.130500632485996,1.51010364017153,0
-4,22,-4.91037955467616,-0.666867438667168,-0.856067643269574,0
-3,22,0.670502884686876,-1.33039042574527,0.624680816792626,0
-2,22,5.67814778508718,-1.66552539436205,2.85965402646826,0
-1,22,12.3345379485957,-1.43408010068538,5.3735672953609,0
0,22,13.743234642079,-1.38005113810408,4.49452463196987,0
1,22,21.2253920397534,-0.855167766838411,5.52739736145687,0
