"time","id","D","Y"
10,134,0,8.66315037663974
11,134,0,12.9759863797155
12,134,0,4.75251546671533
13,134,0,9.7064179199971
14,134,0,5.24977813218432
15,134,0,12.6808232442909
16,134,0,10.7395919687108
17,134,0,18.7076189927714
18,134,0,13.708020494764
19,134,0,14.4427684400609
20,134,0,14.9983768000851
21,134,0,9.36602862666136
22,134,0,3.98882474060259
23,134,0,13.6357520701685
24,134,0,8.65186410546757
25,134,0,0.432741409159805
26,134,0,15.6213068964202
27,134,0,2.32146842833125
28,134,0,-2.63308223367381
29,134,0,15.013128120653
30,134,0,15.9440652131354
1,135,0,3.29789309572806
2,135,0,1.13148561307053
3,135,0,3.55091749395986
4,135,0,-0.200083654529752
5,135,0,2.5512921490221
6,135,0,3.36705568405668
7,135,0,10.7167525010534
8,135,0,4.61027424398593
9,135,0,6.72349690923967
10,135,0,-2.66761787758117
11,135,0,6.10651034647128
12,135,0,1.75408778170226
13,135,0,7.08151308795247
14,135,0,13.1735219847963
15,135,0,1.42245851440399
16,135,0,8.1206668265157
17,135,0,-5.40090072484225
18,135,0,4.49721497532167
19,135,0,-4.80610153454127
20,135,0,-2.50466437559863
21,135,0,10.0890640383162
22,135,0,12.3142266346742
23,135,0,7.16625188323416
24,135,0,9.25021582528568
25,135,0,12.1444277346731
26,135,0,4.89408002065144
27,135,0,7.15073527853333
28,135,0,17.2214608910756
29,135,0,9.69610495536645
30,135,0,5.07938104001991
1,136,0,7.711200617867
2,136,0,4.06660450999894
3,136,0,2.43944992210687
4,136,0,12.4101364966373
5,136,0,10.0552085778768
6,136,0,10.4964883787243
7,136,0,9.13262227149548
8,136,0,6.67073744452107
9,136,0,8.64121115174063
10,136,0,6.14091263775032
11,136,0,9.71782370839231
12,136,0,4.46119826143788
13,136,0,11.1721627032037
14,136,0,14.4170807768857
15,136,0,5.14398611438373
16,136,0,10.994947725227
17,136,0,14.7502800102014
18,136,0,13.439606995552
19,136,0,6.86541679244802
20,136,0,13.2570966857766
21,136,0,3.03503870172588
22,136,0,12.003769859581
23,136,0,10.7241979446748
24,136,0,7.19356021925111
25,136,0,2.27778106157592
26,136,0,9.22270659721582
27,136,0,10.612711582949
28,136,0,9.09204987289256
29,136,0,12.2896094399027
30,136,0,6.62874681081292
1,137,0,12.9421850667133
2,137,0,8.97949638442947
3,137,0,8.19778833141994
4,137,0,24.6316670038729
5,137,0,4.80225757260542
6,137,0,19.2501529846328
7,137,0,11.7421976405623
8,137,0,16.5215402961186
9,137,0,11.7869221487395
10,137,0,18.9564003901723
11,137,0,17.3033911494734
12,137,0,8.08429558321188
13,137,0,14.5818853868582
14,137,0,1.77384120541008
15,137,0,13.1134159830784
16,137,0,7.19779813726853
17,137,0,33.5894016859714
18,137,0,17.0498230647291
19,137,0,2.14424615600464
20,137,0,14.7195540258726
21,137,0,3.67070810173482
22,137,0,6.56886429056433
23,137,0,15.191346311568
24,137,0,10.3869259694058
25,137,0,1.77720331129376
26,137,0,11.916077139489
27,137,0,5.23955650176106
28,137,0,-7.84372245881931
29,137,0,7.80710613869787
30,137,0,16.8707996592201
1,138,0,11.1498943539065
2,138,0,17.5802599792471
3,138,0,10.498279099327
4,138,0,10.469846849071
5,138,0,4.41918805160404
6,138,0,12.8765343697875
7,138,0,14.0646647313616
8,138,0,11.3002044323164
9,138,0,4.71009575794355
10,138,0,9.05584147353868
11,138,0,19.8398238229215
12,138,0,9.36310735900519
13,138,0,9.43572906004738
14,138,0,10.0410676407857
15,138,0,23.443155351189
16,138,0,9.51831933517182
17,138,0,27.0859326589894
18,138,0,14.7873026510409
19,138,0,1.3928216628563
20,138,0,2.88150346545032
21,138,0,0.731564832392155
22,138,0,11.0563615671562
23,138,0,6.23981670406807
24,138,0,9.59101888284356
25,138,0,8.3065262644287
26,138,0,11.7415808796701
27,138,0,5.87721616137399
28,138,0,0.252067009033093
29,138,0,13.9050948402184
30,138,0,14.8315798897504
1,139,0,15.9218826908143
2,139,0,8.76530276062321
3,139,0,11.8429890941247
4,139,0,9.55983413188052
5,139,0,7.5708295930022
6,139,0,5.71265740602969
7,139,0,15.6392633004014
8,139,0,6.55534274313719
9,139,0,5.34385849722366
10,139,0,13.6825482206766
11,139,0,15.9549635278053
12,139,0,8.60534833005965
13,139,0,7.88783875452752
14,139,0,3.73811347481323
15,139,0,19.3216212911529
16,139,0,9.69210142861119
17,139,0,16.8952767564833
18,139,0,23.3343445404608
19,139,0,7.6551398546918
20,139,0,0.758188548843632
21,139,0,10.2833836966376
22,139,0,16.1258086605314
23,139,0,1.83132720692619
24,139,0,4.49654564731095
25,139,0,6.19537115350126
26,139,0,7.90076423267047
27,139,0,-2.04772494403151
28,139,0,-5.54281595631149
29,139,0,11.2643746769469
30,139,0,16.2048660415547
1,140,0,5.14799308590493
2,140,0,12.1675238054696
3,140,0,6.8897313647427
4,140,0,7.83374650458735
5,140,0,12.1382176876786
6,140,0,3.69140337299491
7,140,0,8.90535618930375
8,140,0,1.55876035802473
9,140,0,6.09834598136787
10,140,0,0.403150268659648
11,140,0,-0.823213365405885
12,140,0,2.69669640393987
13,140,0,8.49379909245151
14,140,0,12.6190552512931
15,140,0,7.83488937643576
16,140,0,10.2014094810318
17,140,0,2.09438416666412
18,140,0,7.26239100709546
19,140,0,15.0056432142925
20,140,0,9.74677009555178
21,140,0,17.9798592736867
22,140,0,13.2634499733521
23,140,0,5.45722323998331
24,140,0,4.05839488015383
25,140,0,9.53371335823111
26,140,0,7.71634028196295
27,140,0,6.60277802100325
28,140,0,9.90581464659837
29,140,0,12.7749792945223
30,140,0,7.47044191885201
1,141,0,5.00838264549581
2,141,0,7.06456284110591
3,141,0,10.2096494721338
4,141,0,8.80655430782584
5,141,0,7.23386294427006
6,141,0,5.06845353370085
7,141,0,4.93822350008791
8,141,0,7.71107130348786
9,141,0,6.97204145123479
10,141,0,0.975556428040998
11,141,0,14.754071604195
12,141,0,5.53637295352014
13,141,0,17.5023012016978
14,141,0,12.55137550847
15,141,0,-0.218638167031258
16,141,0,4.72521944855325
17,141,0,-1.11838688369435
18,141,0,9.29635413501743
19,141,0,11.6218846883381
20,141,0,6.72065764741047
21,141,0,9.83070736792253
22,141,0,12.1322191696064
23,141,0,3.69825260284789
24,141,0,11.9528406501399
25,141,0,7.62417121262417
26,141,0,4.03289340303333
27,141,0,7.04568806535688
28,141,0,16.0466794985771
29,141,0,14.4568850159834
30,141,0,11.107284302112
1,142,0,3.59098024572609
2,142,0,13.1694083870718
3,142,0,10.061625448353
4,142,0,15.1121559069908
5,142,0,2.16130706941299
6,142,0,9.50772553280597
7,142,0,8.02464760166274
8,142,0,13.0646145148258
9,142,0,4.74701408842957
10,142,0,22.3920093267523
11,142,0,11.2984252947193
12,142,0,11.7784860081816
13,142,0,10.7062604283231
14,142,0,7.23584512222672
15,142,0,17.4071757647472
16,142,0,9.81363112663826
17,142,0,20.0141356857999
18,142,0,10.36727806053
19,142,0,14.8594197106773
20,142,0,7.69725549302027
21,142,0,5.83023231011813
22,142,0,13.1624674743083
23,142,0,8.30863260428782
24,142,0,11.7244078808212
25,142,0,6.87553783954157
26,142,0,14.0108899349732
27,142,0,12.2926157007656
28,142,0,8.73435060455709
29,142,0,15.1480293116921
30,142,0,13.7769170806145
1,143,0,12.2325715172845
2,143,0,8.87020511119189
3,143,0,12.0807892373905
4,143,0,10.2116823917583
5,143,0,8.11702237847547
6,143,0,11.6546779738516
7,143,0,6.52619038909121
8,143,0,6.42934723928673
9,143,0,10.6513436915579
10,143,0,2.18168140352759
11,143,0,6.84429432215726
12,143,0,5.34369791421739
13,143,0,5.68230725406345
14,143,0,14.1349652678252
15,143,0,2.13372541267128
16,143,0,14.562648523286
17,143,0,6.30975371923857
18,143,0,4.42446161359069
19,143,0,12.7925523240812
20,143,0,9.96556607962915
21,143,0,2.78461527349988
22,143,0,12.1699578924515
23,143,0,-0.238039064617152
24,143,0,9.69317492164105
25,143,0,4.25980219765231
26,143,0,10.338921353903
27,143,0,10.9847157843088
28,143,0,7.73962610672324
29,143,0,13.149181819702
30,143,0,6.15655678160165
1,144,0,14.7303889761414
2,144,0,7.8460393730339
3,144,0,4.7595434652866
4,144,0,12.7760537083411
5,144,0,4.37950773420124
6,144,0,13.2612097512084
7,144,0,20.4450139771423
8,144,0,7.31362579941403
9,144,0,8.26429603950694
10,144,0,8.3530089906409
11,144,0,13.7683990319368
12,144,0,9.54851096183603
13,144,0,15.1995954291764
14,144,0,13.7075523818654
15,144,0,13.1107937725289
16,144,0,12.5841892862794
17,144,0,11.6192821529538
18,144,0,15.8608308265164
19,144,0,5.28292268733281
20,144,0,2.69116247589963
21,144,0,3.8058766342888
22,144,0,16.2514916007616
23,144,0,4.6109286325003
24,144,0,9.24311161184846
25,144,0,12.5600405920621
26,144,0,11.8405471249972
27,144,0,13.679127934912
28,144,0,9.45939452534899
29,144,0,13.0354974739436
30,144,0,5.26275518469938
1,145,0,5.93507955004332
2,145,0,0.695728919392874
3,145,0,8.01031076580799
4,145,0,13.4868508030457
5,145,0,8.14377408882004
6,145,0,3.77347840001165
7,145,0,9.41695594579753
8,145,0,3.95091018780171
9,145,0,7.86257235383027
10,145,0,1.51019264907671
11,145,0,5.68615108135852
12,145,0,6.83850778313441
13,145,0,11.0302270736118
14,145,0,15.1966035064417
15,145,0,6.3528445580896
16,145,0,9.27779399595999
17,145,0,2.20305128535696
18,145,0,7.67360487510584
19,145,0,1.00704887341092
20,145,0,8.60912220270707
21,145,0,14.7118071257871
22,145,0,18.5485687239437
23,145,0,3.04945372618501
24,145,0,14.0722169635701
25,145,0,3.91709334871582
26,145,0,8.10218456583035
27,145,0,5.21633241507625
28,145,0,11.4563812962125
29,145,0,12.6817754071248
30,145,0,9.73168888602746
1,146,0,8.84053134635604
2,146,0,6.73447198824605
3,146,0,10.4405300601791
4,146,0,5.8256625926584
5,146,0,2.21741276372866
6,146,0,5.36983653667711
7,146,0,6.5600069975103
8,146,0,5.05096858035151
9,146,0,3.0128764962119
10,146,0,1.74296714898212
11,146,0,11.8345711791202
12,146,0,10.1435765938231
13,146,0,7.40612167917646
14,146,0,11.2494600672798
15,146,0,7.79475315260058
16,146,0,8.75744587712459
17,146,0,-5.30328705358883
18,146,0,2.34030340534246
19,146,0,1.10561512729177
20,146,0,4.32070391937926
21,146,0,9.56654934839744
22,146,0,13.4530676697601
23,146,0,9.63951720912371
24,146,0,15.3734113427182
25,146,0,13.1306701804217
26,146,0,6.54786538487282
27,146,0,9.35315888846117
28,146,0,16.8020231415066
29,146,0,16.9734764439348
30,146,0,3.99513811536485
1,147,0,12.2403543950706
2,147,0,4.61804095950558
3,147,0,5.18233483442188
4,147,0,13.633759878885
5,147,0,4.39478177744465
6,147,0,7.12367022178856
7,147,0,18.4799271198248
8,147,0,6.12070917316256
9,147,0,2.40519268557741
10,147,0,12.5656410078225
11,147,0,4.60639354456932
12,147,0,9.75175357949154
13,147,0,11.2281798314262
14,147,0,3.02894547779408
15,147,0,15.02790479286
16,147,0,3.35107371063349
17,147,0,19.2636707182471
18,147,0,13.9172763487114
19,147,0,1.58410141201133
20,147,0,3.12105359562902
21,147,0,2.05365107615795
22,147,0,16.6809193897875
23,147,0,7.2511730425646
24,147,0,8.66834322207791
25,147,0,4.82525300305368
26,147,0,10.1010751009554
27,147,0,10.1423616448562
28,147,0,-4.58139162891894
29,147,0,9.57788333407083
30,147,0,13.6874649673838
1,148,0,6.58007871299128
2,148,0,7.32060801890363
3,148,0,7.34093984986639
4,148,0,10.0438188791133
5,148,0,10.2831338481446
6,148,0,10.8040312678357
7,148,0,7.12682409829612
8,148,0,-3.55657251842747
9,148,0,4.02422090078321
10,148,0,2.18841652677057
11,148,0,2.10021798448745
12,148,0,-0.0276185243788598
13,148,0,10.6158778953448
14,148,0,10.8232602192904
15,148,0,1.63032375721339
16,148,0,5.41459054168987
17,148,0,-3.94550709573103
18,148,0,-5.47950041183191
19,148,0,4.86326947386497
20,148,0,11.9573252467125
21,148,0,5.36553505492062
22,148,0,-1.14601079264919
23,148,0,13.0487639040644
24,148,0,9.07813538418288
25,148,0,13.1473604491699
26,148,0,12.3617809256432
27,148,0,9.07179079118302
28,148,0,7.92904181540954
29,148,0,13.4573078429654
30,148,0,-2.13802232812183
1,149,0,6.2731229397536
2,149,0,8.50969222858369
3,149,0,8.65249397865001
4,149,0,10.3515622440069
5,149,0,9.11920416385
6,149,0,4.28544481205078
7,149,0,4.39968623128619
8,149,0,1.08366346562071
9,149,0,5.93385573493323
10,149,0,3.92249055541607
11,149,0,5.30799842854963
12,149,0,8.86869629490979
13,149,0,5.24951507667248
14,149,0,12.6364200093305
15,149,0,5.58923216576838
16,149,0,7.0391839310726
17,149,0,11.9583253990314
18,149,0,6.22419315081618
19,149,0,6.58346065846638
20,149,0,4.83160212057873
21,149,0,4.26712657592153
22,149,0,10.750034731931
23,149,0,13.6544969683796
24,149,0,5.1772908791959
25,149,0,6.45925589436409
26,149,0,7.07288973690159
27,149,0,1.8331196000603
28,149,0,10.4318721825378
29,149,0,7.6649736537474
30,149,0,4.15291887167022
1,150,0,11.2453124696545
2,150,0,13.3497311474869
3,150,0,20.7494785407696
4,150,0,19.2296018394187
5,150,0,9.56635533624723
6,150,0,11.5841621573084
7,150,0,4.00605982727901
8,150,0,7.1318898406285
9,150,0,8.38621695641267
10,150,0,15.0729317965159
11,150,0,13.7288118770533
12,150,0,5.25622150958586
13,150,0,8.6666836478419
14,150,0,7.26283264207327
15,150,0,5.97028103839924
16,150,0,5.17803910758088
17,150,0,13.4532965724651
18,150,0,12.5403259490172
19,150,0,15.3770588389706
20,150,0,18.1753951774742
21,150,0,2.32300889671526
22,150,0,3.03816596632923
23,150,0,18.1943640805692
24,150,0,3.80730840055362
25,150,0,4.80603635658662
26,150,0,15.2571222790321
27,150,0,5.06090826103075
28,150,0,3.63172859109761
29,150,0,13.925926066318
30,150,0,10.5207699563242
